State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,
28,547,Krishna,0659,588815,0000,000000,VILLAGE,Peda Modugapalle,Rural,315,1150,539,611,123,59,64,627,296,331,0,0,0,616,323,293,534,216,318,636,326,310,530,292,238,47,38,9,445,221,224,3,1,2,35,32,3,106,34,72,18,5,13,63,14,49,3,2,1,22,13,9,95,30,65,17,5,12,56,12,44,3,2,1,19,11,8,11,4,7,1,0,1,7,2,5,0,0,0,3,2,1,514,213,301,,
28,547,Krishna,0659,588816,0000,000000,VILLAGE,China Modugapalle,Rural,260,978,504,474,82,40,42,495,257,238,1,0,1,675,388,287,303,116,187,629,323,306,597,305,292,168,98,70,407,193,214,0,0,0,22,14,8,32,18,14,4,2,2,27,15,12,0,0,0,1,1,0,31,18,13,4,2,2,26,15,11,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,349,181,168,,
28,547,Krishna,0659,588817,0000,000000,VILLAGE,Gopinenipalem,Rural,747,2752,1368,1384,275,145,130,811,400,411,828,411,417,1655,941,714,1097,427,670,1529,815,714,1120,615,505,153,138,15,703,317,386,13,6,7,251,154,97,409,200,209,2,1,1,368,180,188,0,0,0,39,19,20,394,189,205,2,1,1,358,173,185,0,0,0,34,15,19,15,11,4,0,0,0,10,7,3,0,0,0,5,4,1,1223,553,670,,
28,547,Krishna,0659,588818,0000,000000,VILLAGE,Mangollu,Rural,1194,4392,2140,2252,446,222,224,1467,719,748,101,51,50,2488,1382,1106,1904,758,1146,2612,1349,1263,2282,1223,1059,285,223,62,1806,868,938,24,13,11,167,119,48,330,126,204,10,1,9,273,103,170,14,8,6,33,14,19,326,122,204,10,1,9,272,102,170,14,8,6,30,11,19,4,4,0,0,0,0,1,1,0,0,0,0,3,3,0,1780,791,989,,
28,547,Krishna,0659,588819,0000,000000,VILLAGE,Dechupalem,Rural,324,1125,541,584,130,58,72,444,207,237,9,5,4,618,359,259,507,182,325,644,330,314,574,303,271,41,28,13,431,196,235,3,3,0,99,76,23,70,27,43,1,1,0,22,7,15,1,0,1,46,19,27,70,27,43,1,1,0,22,7,15,1,0,1,46,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,211,270,,
28,547,Krishna,0659,588820,0000,000000,VILLAGE,Veerabhadrunipalem,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,547,Krishna,0659,588821,0000,000000,VILLAGE,Bhimavaram,Rural,1474,5543,2783,2760,614,333,281,1662,849,813,100,45,55,2807,1637,1170,2736,1146,1590,3074,1633,1441,2996,1601,1395,384,238,146,2188,996,1192,15,10,5,409,357,52,78,32,46,7,3,4,49,11,38,1,1,0,21,17,4,72,27,45,6,2,4,48,11,37,1,1,0,17,13,4,6,5,1,1,1,0,1,0,1,0,0,0,4,4,0,2469,1150,1319,,
28,547,Krishna,0659,588822,0000,000000,VILLAGE,Makkapeta,Rural,1186,4306,2106,2200,459,243,216,1216,591,625,413,191,222,2456,1333,1123,1850,773,1077,2513,1266,1247,2169,1207,962,319,209,110,1517,741,776,20,12,8,313,245,68,344,59,285,6,1,5,321,52,269,0,0,0,17,6,11,334,57,277,6,1,5,313,50,263,0,0,0,15,6,9,10,2,8,0,0,0,8,2,6,0,0,0,2,0,2,1793,840,953,,
28,547,Krishna,0659,588823,0000,000000,VILLAGE,Hasanabada,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,547,Krishna,0659,588824,0000,000000,VILLAGE,Chittela,Rural,884,3175,1609,1566,352,195,157,1518,775,743,80,36,44,1942,1101,841,1233,508,725,1943,976,967,1918,962,956,302,185,117,1549,730,819,1,0,1,66,47,19,25,14,11,1,1,0,13,5,8,0,0,0,11,8,3,25,14,11,1,1,0,13,5,8,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,633,599,,
28,547,Krishna,0659,588825,0000,000000,VILLAGE,Vemavaram,Rural,504,1860,927,933,165,71,94,845,421,424,40,20,20,1113,653,460,747,274,473,1008,542,466,784,453,331,196,151,45,525,255,270,9,6,3,54,41,13,224,89,135,0,0,0,223,88,135,0,0,0,1,1,0,224,89,135,0,0,0,223,88,135,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,385,467,,
28,547,Krishna,0659,588826,0000,000000,VILLAGE,Allurupadu,Rural,352,1207,629,578,136,73,63,564,293,271,0,0,0,657,387,270,550,242,308,645,348,297,138,108,30,66,56,10,34,20,14,1,1,0,37,31,6,507,240,267,8,3,5,494,235,259,1,0,1,4,2,2,506,240,266,7,3,4,494,235,259,1,0,1,4,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,562,281,281,,
28,547,Krishna,0659,588827,0000,000000,VILLAGE,Vatsavai,Rural,2631,9554,4718,4836,1058,515,543,1865,927,938,657,333,324,5578,3081,2497,3976,1637,2339,4943,2803,2140,3845,2273,1572,429,390,39,2758,1361,1397,21,11,10,637,511,126,1098,530,568,39,29,10,940,426,514,11,8,3,108,67,41,1008,484,524,35,27,8,867,391,476,10,7,3,96,59,37,90,46,44,4,2,2,73,35,38,1,1,0,12,8,4,4611,1915,2696,,
28,547,Krishna,0659,588828,0000,000000,VILLAGE,Vemulanarva,Rural,455,1506,736,770,146,75,71,410,201,209,46,20,26,958,498,460,548,238,310,959,480,479,936,478,458,88,80,8,761,335,426,2,1,1,85,62,23,23,2,21,1,0,1,20,1,19,1,0,1,1,1,0,22,2,20,1,0,1,19,1,18,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,547,256,291,,
28,547,Krishna,0659,588829,0000,000000,VILLAGE,Kakaravai,Rural,557,1856,931,925,199,98,101,829,427,402,3,2,1,1108,600,508,748,331,417,1091,579,512,870,475,395,88,82,6,702,331,371,6,3,3,74,59,15,221,104,117,0,0,0,187,71,116,0,0,0,34,33,1,194,94,100,0,0,0,162,63,99,0,0,0,32,31,1,27,10,17,0,0,0,25,8,17,0,0,0,2,2,0,765,352,413,,
28,547,Krishna,0659,588830,0000,000000,VILLAGE,Machinenipalem,Rural,487,1696,880,816,192,101,91,626,320,306,651,332,319,820,516,304,876,364,512,1005,511,494,988,504,484,50,41,9,879,419,460,3,3,0,56,41,15,17,7,10,0,0,0,15,5,10,2,2,0,0,0,0,7,4,3,0,0,0,7,4,3,0,0,0,0,0,0,10,3,7,0,0,0,8,1,7,2,2,0,0,0,0,691,369,322,,
28,547,Krishna,0659,588831,0000,000000,VILLAGE,Talluru,Rural,397,1311,668,643,147,74,73,1,1,0,30,16,14,760,436,324,551,232,319,755,404,351,744,398,346,111,68,43,532,250,282,10,6,4,91,74,17,11,6,5,0,0,0,6,3,3,1,1,0,4,2,2,7,3,4,0,0,0,3,1,2,0,0,0,4,2,2,4,3,1,0,0,0,3,2,1,1,1,0,0,0,0,556,264,292,,
28,547,Krishna,0659,588832,0000,000000,VILLAGE,Kambampadu,Rural,1064,4119,2042,2077,441,225,216,1330,659,671,70,35,35,2241,1246,995,1878,796,1082,2219,1171,1048,2202,1163,1039,173,118,55,1890,931,959,6,6,0,133,108,25,17,8,9,1,0,1,16,8,8,0,0,0,0,0,0,17,8,9,1,0,1,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,871,1029,,
28,547,Krishna,0659,588833,0000,000000,VILLAGE,Rebbavaram,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,547,Krishna,0660,000000,0000,000000,CD BLOCK,Jaggayyapeta,Total,19041,72745,36229,36516,8268,4209,4059,15124,7612,7512,8285,4158,4127,40922,23075,17847,31823,13154,18669,38707,21589,17118,32967,19357,13610,3539,2608,931,21357,10079,11278,402,283,119,7669,6387,1282,5740,2232,3508,216,110,106,4641,1617,3024,78,27,51,805,478,327,5189,2141,3048,197,105,92,4191,1563,2628,65,25,40,736,448,288,551,91,460,19,5,14,450,54,396,13,2,11,69,30,39,34038,14640,19398,,
28,547,Krishna,0660,000000,0000,000000,CD BLOCK,Jaggayyapeta,Rural,19041,72745,36229,36516,8268,4209,4059,15124,7612,7512,8285,4158,4127,40922,23075,17847,31823,13154,18669,38707,21589,17118,32967,19357,13610,3539,2608,931,21357,10079,11278,402,283,119,7669,6387,1282,5740,2232,3508,216,110,106,4641,1617,3024,78,27,51,805,478,327,5189,2141,3048,197,105,92,4191,1563,2628,65,25,40,736,448,288,551,91,460,19,5,14,450,54,396,13,2,11,69,30,39,34038,14640,19398,,
28,547,Krishna,0660,000000,0000,000000,CD BLOCK,Jaggayyapeta,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,547,Krishna,0660,588834,0000,000000,VILLAGE,Takkellapadu,Rural,524,1852,903,949,166,70,96,645,329,316,395,186,209,1177,638,539,675,265,410,1022,554,468,1006,548,458,100,78,22,625,250,375,3,2,1,278,218,60,16,6,10,0,0,0,8,2,6,0,0,0,8,4,4,15,6,9,0,0,0,8,2,6,0,0,0,7,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,830,349,481,,
28,547,Krishna,0660,588835,0000,000000,VILLAGE,Ramachandrunipeta,Rural,213,764,388,376,99,58,41,290,147,143,4,1,3,477,269,208,287,119,168,449,218,231,387,209,178,67,61,6,287,121,166,0,0,0,33,27,6,62,9,53,11,0,11,50,8,42,0,0,0,1,1,0,62,9,53,11,0,11,50,8,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,170,145,,
28,547,Krishna,0660,588836,0000,000000,VILLAGE,Gandrai,Rural,1550,5734,2798,2936,614,304,310,1460,715,745,312,145,167,2901,1619,1282,2833,1179,1654,3296,1692,1604,2983,1535,1448,270,201,69,2393,1107,1286,34,22,12,286,205,81,313,157,156,27,24,3,248,119,129,4,0,4,34,14,20,311,155,156,27,24,3,248,119,129,4,0,4,32,12,20,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2438,1106,1332,,
28,547,Krishna,0660,588837,0000,000000,VILLAGE,Buchavaram,Rural,227,836,403,433,133,67,66,229,111,118,54,23,31,340,207,133,496,196,300,521,248,273,515,243,272,8,8,0,485,217,268,0,0,0,22,18,4,6,5,1,0,0,0,2,1,1,0,0,0,4,4,0,5,4,1,0,0,0,2,1,1,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,315,155,160,,
28,547,Krishna,0660,588838,0000,000000,VILLAGE,Malkapuram,Rural,794,2798,1407,1391,326,181,145,1149,588,561,56,29,27,1328,749,579,1470,658,812,1659,887,772,1509,826,683,203,171,32,1165,543,622,17,16,1,124,96,28,150,61,89,4,3,1,131,51,80,4,1,3,11,6,5,145,60,85,4,3,1,126,50,76,4,1,3,11,6,5,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0,1139,520,619,,
28,547,Krishna,0660,588839,0000,000000,VILLAGE,Tirumalagiri,Rural,372,1478,730,748,205,103,102,459,218,241,8,3,5,885,486,399,593,244,349,745,437,308,740,435,305,71,50,21,397,151,246,1,1,0,271,233,38,5,2,3,1,0,1,2,1,1,0,0,0,2,1,1,5,2,3,1,0,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,293,440,,
28,547,Krishna,0660,588840,0000,000000,VILLAGE,Ravikampadu,Rural,5,16,11,5,4,4,0,2,1,1,0,0,0,11,7,4,5,4,1,8,5,3,8,5,3,2,2,0,4,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,,
28,547,Krishna,0660,588841,0000,000000,VILLAGE,Shermohammedpet,Rural,1822,7002,3471,3531,804,412,392,667,348,319,419,207,212,3869,2230,1639,3133,1241,1892,3760,2072,1688,3582,2005,1577,320,224,96,2703,1287,1416,68,49,19,491,445,46,178,67,111,6,3,3,130,31,99,0,0,0,42,33,9,148,61,87,3,2,1,107,30,77,0,0,0,38,29,9,30,6,24,3,1,2,23,1,22,0,0,0,4,4,0,3242,1399,1843,,
28,547,Krishna,0660,588842,0000,000000,VILLAGE,Anumanchipalle,Rural,921,3583,1744,1839,383,193,190,652,323,329,75,40,35,2100,1154,946,1483,590,893,1953,1063,890,1508,854,654,207,153,54,998,455,543,20,14,6,283,232,51,445,209,236,8,5,3,356,158,198,7,2,5,74,44,30,327,192,135,7,5,2,252,144,108,5,2,3,63,41,22,118,17,101,1,0,1,104,14,90,2,0,2,11,3,8,1630,681,949,,
28,547,Krishna,0660,588843,0000,000000,VILLAGE,Garikapadu,Rural,101,332,161,171,37,17,20,34,14,20,0,0,0,226,124,102,106,37,69,170,97,73,170,97,73,15,15,0,112,50,62,0,0,0,43,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,64,98,,
28,547,Krishna,0660,588844,0000,000000,VILLAGE,Balusupadu,Rural,583,2205,1080,1125,261,126,135,717,347,370,54,28,26,1183,659,524,1022,421,601,1257,661,596,1159,637,522,135,108,27,884,423,461,21,14,7,119,92,27,98,24,74,17,6,11,69,10,59,5,4,1,7,4,3,93,22,71,16,5,11,67,10,57,3,3,0,7,4,3,5,2,3,1,1,0,2,0,2,2,1,1,0,0,0,948,419,529,,
28,547,Krishna,0660,588845,0000,000000,VILLAGE,Annavaram,Rural,475,1757,867,890,140,70,70,353,166,187,153,76,77,897,520,377,860,347,513,943,500,443,300,248,52,49,43,6,204,166,38,6,5,1,41,34,7,643,252,391,20,12,8,580,233,347,0,0,0,43,7,36,558,248,310,19,12,7,496,229,267,0,0,0,43,7,36,85,4,81,1,0,1,84,4,80,0,0,0,0,0,0,814,367,447,,
28,547,Krishna,0660,588846,0000,000000,VILLAGE,Budawada,Rural,1196,4805,2480,2325,640,343,297,429,225,204,2411,1263,1148,2130,1316,814,2675,1164,1511,2524,1340,1184,2341,1257,1084,182,145,37,1836,840,996,21,15,6,302,257,45,183,83,100,15,12,3,130,40,90,4,2,2,34,29,5,151,77,74,13,10,3,100,36,64,4,2,2,34,29,5,32,6,26,2,2,0,30,4,26,0,0,0,0,0,0,2281,1140,1141,,
28,547,Krishna,0660,588847,0000,000000,VILLAGE,Tripuravaram,Rural,32,128,73,55,8,7,1,0,0,0,90,48,42,64,41,23,64,32,32,78,40,38,78,40,38,19,12,7,47,18,29,0,0,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33,17,,
28,547,Krishna,0660,588848,0000,000000,VILLAGE,Torraguntapalem,Rural,873,3295,1661,1634,366,179,187,577,292,285,263,132,131,2273,1241,1032,1022,420,602,1265,960,305,1158,929,229,28,26,2,254,152,102,26,16,10,850,735,115,107,31,76,4,1,3,50,11,39,10,0,10,43,19,24,70,29,41,3,1,2,38,11,27,5,0,5,24,17,7,37,2,35,1,0,1,12,0,12,5,0,5,19,2,17,2030,701,1329,,
28,547,Krishna,0660,588849,0000,000000,VILLAGE,Chillakallu,Rural,2983,11734,5779,5955,1386,686,700,2220,1084,1136,1396,672,724,7483,4071,3412,4251,1708,2543,5302,3316,1986,3942,2733,1209,333,292,41,1417,650,767,44,26,18,2148,1765,383,1360,583,777,30,15,15,1102,416,686,24,12,12,204,140,64,1295,559,736,27,14,13,1057,400,657,22,11,11,189,134,55,65,24,41,3,1,2,45,16,29,2,1,1,15,6,9,6432,2463,3969,,
28,547,Krishna,0660,588850,0000,000000,VILLAGE,Gowravaram,Rural,1293,4781,2355,2426,494,243,251,933,481,452,31,15,16,2581,1431,1150,2200,924,1276,2827,1482,1345,2778,1461,1317,266,191,75,2202,1048,1154,35,22,13,275,200,75,49,21,28,1,0,1,27,10,17,1,0,1,20,11,9,48,20,28,1,0,1,27,10,17,1,0,1,19,10,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1954,873,1081,,
28,547,Krishna,0660,588851,0000,000000,VILLAGE,Pochampalle,Rural,978,3798,1928,1870,430,243,187,1075,574,501,21,10,11,1935,1139,796,1863,789,1074,2236,1164,1072,2172,1137,1035,450,242,208,1587,795,792,9,6,3,126,94,32,64,27,37,7,4,3,46,17,29,2,0,2,9,6,3,55,24,31,6,4,2,40,16,24,2,0,2,7,4,3,9,3,6,1,0,1,6,1,5,0,0,0,2,2,0,1562,764,798,,
28,547,Krishna,0660,588852,0000,000000,VILLAGE,Jayanthipuram,Rural,619,2348,1191,1157,361,198,163,520,269,251,1339,679,660,1109,675,434,1239,516,723,1230,635,595,736,471,265,37,27,10,416,199,217,0,0,0,283,245,38,494,164,330,15,3,12,458,144,314,0,0,0,21,17,4,494,164,330,15,3,12,458,144,314,0,0,0,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,556,562,,
28,547,Krishna,0660,588853,0000,000000,VILLAGE,Kowthavari Agraharam,Rural,698,2759,1392,1367,329,153,176,387,207,180,148,76,72,1664,950,714,1095,442,653,1461,886,575,758,569,189,118,106,12,196,102,94,45,37,8,399,324,75,703,317,386,16,11,5,511,208,303,10,3,7,166,95,71,696,314,382,16,11,5,508,207,301,9,3,6,163,93,70,7,3,4,0,0,0,3,1,2,1,0,1,3,2,1,1298,506,792,,
28,547,Krishna,0660,588854,0000,000000,VILLAGE,Mukteswarapuram,Rural,713,2742,1385,1357,253,134,119,331,159,172,541,257,284,1877,1025,852,865,360,505,1207,837,370,1087,813,274,21,20,1,433,209,224,7,7,0,626,577,49,120,24,96,1,0,1,97,14,83,1,0,1,21,10,11,105,22,83,1,0,1,83,13,70,1,0,1,20,9,11,15,2,13,0,0,0,14,1,13,0,0,0,1,1,0,1535,548,987,,
28,547,Krishna,0660,588855,0000,000000,VILLAGE,Ravirala,Rural,316,1275,626,649,173,89,84,465,233,232,0,0,0,583,319,264,692,307,385,775,395,380,518,373,145,44,42,2,288,164,124,4,2,2,182,165,17,257,22,235,13,1,12,226,15,211,0,0,0,18,6,12,254,21,233,13,1,12,223,14,209,0,0,0,18,6,12,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,500,231,269,,
28,547,Krishna,0660,588856,0000,000000,VILLAGE,Vedadri,Rural,590,2155,1099,1056,231,105,126,30,14,16,502,261,241,1395,817,578,760,282,478,1222,662,560,1054,645,409,66,55,11,651,311,340,9,9,0,328,270,58,168,17,151,9,0,9,147,10,137,0,0,0,12,7,5,53,11,42,3,0,3,43,6,37,0,0,0,7,5,2,115,6,109,6,0,6,104,4,100,0,0,0,5,2,3,933,437,496,,
