State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,
28,543,Vizianagaram,0482,581728,0000,000000,VILLAGE,Kona,Rural,41,142,66,76,15,7,8,4,1,3,121,58,63,15,6,9,127,60,67,104,51,53,79,40,39,0,0,0,65,38,27,0,0,0,14,2,12,25,11,14,0,0,0,0,0,0,0,0,0,25,11,14,22,9,13,0,0,0,0,0,0,0,0,0,22,9,13,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,38,15,23,,
28,543,Vizianagaram,0482,581729,0000,000000,VILLAGE,Lanja,Rural,58,220,98,122,5,0,5,1,0,1,202,89,113,17,12,5,203,86,117,182,82,100,133,64,69,19,16,3,73,33,40,1,1,0,40,14,26,49,18,31,0,0,0,12,6,6,0,0,0,37,12,25,48,18,30,0,0,0,11,6,5,0,0,0,37,12,25,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,38,16,22,,
28,543,Vizianagaram,0482,581730,0000,000000,VILLAGE,Vanabadi,Rural,31,111,47,64,19,7,12,1,0,1,109,46,63,5,4,1,106,43,63,71,33,38,40,32,8,8,6,2,29,26,3,0,0,0,3,0,3,31,1,30,1,0,1,12,1,11,0,0,0,18,0,18,26,1,25,1,0,1,10,1,9,0,0,0,15,0,15,5,0,5,0,0,0,2,0,2,0,0,0,3,0,3,40,14,26,,
28,543,Vizianagaram,0482,581731,0000,000000,VILLAGE,Gumadangi,Rural,30,146,73,73,10,6,4,0,0,0,141,71,70,2,2,0,144,71,73,96,47,49,54,30,24,12,11,1,31,16,15,0,0,0,11,3,8,42,17,25,2,1,1,17,6,11,3,1,2,20,9,11,40,17,23,2,1,1,17,6,11,3,1,2,18,9,9,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,50,26,24,,
28,543,Vizianagaram,0482,581732,0000,000000,VILLAGE,Teelesu,Rural,20,81,30,51,18,7,11,0,0,0,81,30,51,6,4,2,75,26,49,48,20,28,39,18,21,1,1,0,21,13,8,0,0,0,17,4,13,9,2,7,0,0,0,4,1,3,0,0,0,5,1,4,8,2,6,0,0,0,4,1,3,0,0,0,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,33,10,23,,
28,543,Vizianagaram,0482,581733,0000,000000,VILLAGE,Kuntesu,Rural,130,501,245,256,74,39,35,156,77,79,321,158,163,94,66,28,407,179,228,294,153,141,288,152,136,0,0,0,286,151,135,0,0,0,2,1,1,6,1,5,0,0,0,5,1,4,0,0,0,1,0,1,6,1,5,0,0,0,5,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,92,115,,
28,543,Vizianagaram,0482,581734,0000,000000,VILLAGE,Gorlemma,Rural,77,364,182,182,64,33,31,86,44,42,269,136,133,70,47,23,294,135,159,246,120,126,242,118,124,3,1,2,235,115,120,0,0,0,4,2,2,4,2,2,0,0,0,1,0,1,0,0,0,3,2,1,3,2,1,0,0,0,1,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,118,62,56,,
28,543,Vizianagaram,0482,581735,0000,000000,VILLAGE,Bedda,Rural,25,122,56,66,24,8,16,0,0,0,122,56,66,25,17,8,97,39,58,107,51,56,106,50,56,34,15,19,72,35,37,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10,,
28,543,Vizianagaram,0482,581736,0000,000000,VILLAGE,Gujjabadi,Rural,32,158,65,93,24,13,11,2,0,2,155,65,90,60,28,32,98,37,61,141,57,84,140,57,83,101,43,58,39,14,25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,17,8,9,,
28,543,Vizianagaram,0482,581737,0000,000000,VILLAGE,Darsingi,Rural,14,73,31,42,18,5,13,0,0,0,73,31,42,1,0,1,72,31,41,48,24,24,14,7,7,0,0,0,2,2,0,0,0,0,12,5,7,34,17,17,0,0,0,16,11,5,0,0,0,18,6,12,32,16,16,0,0,0,15,11,4,0,0,0,17,5,12,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,25,7,18,,
28,543,Vizianagaram,0482,581738,0000,000000,VILLAGE,Kuneru,Rural,277,1131,526,605,116,62,54,47,18,29,838,394,444,552,307,245,579,219,360,653,303,350,276,149,127,58,51,7,163,53,110,14,12,2,41,33,8,377,154,223,28,19,9,287,120,167,7,0,7,55,15,40,311,150,161,25,19,6,246,118,128,4,0,4,36,13,23,66,4,62,3,0,3,41,2,39,3,0,3,19,2,17,478,223,255,,
28,543,Vizianagaram,0482,581739,0000,000000,VILLAGE,Saruguduguda,Rural,90,377,163,214,24,13,11,6,2,4,363,159,204,184,102,82,193,61,132,214,84,130,6,4,2,1,1,0,2,1,1,0,0,0,3,2,1,208,80,128,0,0,0,208,80,128,0,0,0,0,0,0,196,77,119,0,0,0,196,77,119,0,0,0,0,0,0,12,3,9,0,0,0,12,3,9,0,0,0,0,0,0,163,79,84,,
28,543,Vizianagaram,0482,581740,0000,000000,VILLAGE,Jakuru,Rural,69,300,129,171,27,9,18,2,1,1,293,127,166,112,58,54,188,71,117,193,85,108,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,191,84,107,0,0,0,191,84,107,0,0,0,0,0,0,156,72,84,0,0,0,156,72,84,0,0,0,0,0,0,35,12,23,0,0,0,35,12,23,0,0,0,0,0,0,107,44,63,,
28,543,Vizianagaram,0482,581741,0000,000000,VILLAGE,Chinamantikona,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,543,Vizianagaram,0482,581742,0000,000000,VILLAGE,Pedamantikona,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,543,Vizianagaram,0482,581743,0000,000000,VILLAGE,Vutakosu,Rural,22,105,44,61,30,13,17,0,0,0,104,43,61,7,1,6,98,43,55,68,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,30,38,6,3,3,62,27,35,0,0,0,0,0,0,66,29,37,6,3,3,60,26,34,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,37,14,23,,
28,543,Vizianagaram,0482,581744,0000,000000,VILLAGE,Pusanandi,Rural,38,203,99,104,34,21,13,4,2,2,199,97,102,39,27,12,164,72,92,184,86,98,182,86,96,132,62,70,50,24,26,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19,13,6,,
28,543,Vizianagaram,0482,581745,0000,000000,VILLAGE,Baddidi,Rural,24,121,58,63,25,11,14,1,1,0,118,57,61,28,18,10,93,40,53,73,37,36,71,36,35,0,0,0,71,36,35,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,48,21,27,,
28,543,Vizianagaram,0482,581746,0000,000000,VILLAGE,Tinuku,Rural,17,80,39,41,26,12,14,0,0,0,80,39,41,8,3,5,72,36,36,44,23,21,44,23,21,0,0,0,44,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,20,,
28,543,Vizianagaram,0482,581747,0000,000000,VILLAGE,Kosu,Rural,11,50,24,26,10,4,6,0,0,0,50,24,26,9,7,2,41,17,24,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,14,15,7,8,13,7,6,0,0,0,0,0,0,28,14,14,15,7,8,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,12,,
28,543,Vizianagaram,0482,581748,0000,000000,VILLAGE,Naya,Rural,47,210,88,122,30,14,16,0,0,0,208,86,122,76,40,36,134,48,86,137,57,80,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,135,56,79,31,16,15,104,40,64,0,0,0,0,0,0,133,56,77,31,16,15,102,40,62,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,73,31,42,,
28,543,Vizianagaram,0482,581749,0000,000000,VILLAGE,Uligesu,Rural,7,30,13,17,5,2,3,0,0,0,30,13,17,7,3,4,23,10,13,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,10,9,5,4,9,3,6,0,0,0,0,0,0,18,8,10,9,5,4,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,,
28,543,Vizianagaram,0482,581750,0000,000000,VILLAGE,Guddam,Rural,28,127,61,66,27,17,10,1,1,0,126,60,66,28,17,11,99,44,55,74,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,33,41,0,0,0,74,33,41,0,0,0,0,0,0,74,33,41,0,0,0,74,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,28,25,,
28,543,Vizianagaram,0482,581751,0000,000000,VILLAGE,Jeemesu,Rural,9,42,18,24,6,2,4,0,0,0,40,17,23,11,7,4,31,11,20,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,16,14,8,6,15,6,9,0,0,0,1,0,1,30,14,16,14,8,6,15,6,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,,
28,543,Vizianagaram,0482,581752,0000,000000,VILLAGE,Masanandi,Rural,2,5,3,2,0,0,0,0,0,0,5,3,2,0,0,0,5,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,
28,543,Vizianagaram,0482,581753,0000,000000,VILLAGE,Ulindri,Rural,10,35,15,20,6,4,2,0,0,0,35,15,20,10,6,4,25,9,16,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,13,8,3,5,15,7,8,0,0,0,0,0,0,23,10,13,8,3,5,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,,
28,543,Vizianagaram,0482,581754,0000,000000,VILLAGE,Ulipiri,Rural,207,1124,319,805,59,29,30,126,46,80,786,174,612,840,209,631,284,110,174,399,214,185,373,202,171,14,11,3,287,138,149,2,1,1,70,52,18,26,12,14,2,1,1,22,10,12,1,1,0,1,0,1,23,12,11,2,1,1,19,10,9,1,1,0,1,0,1,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,725,105,620,,
28,543,Vizianagaram,0482,581755,0000,000000,VILLAGE,Chollapadam,Rural,219,800,398,402,62,38,24,97,48,49,245,123,122,464,270,194,336,128,208,497,254,243,393,223,170,91,54,37,166,92,74,20,13,7,116,64,52,104,31,73,7,2,5,77,19,58,9,5,4,11,5,6,99,29,70,7,2,5,72,17,55,9,5,4,11,5,6,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0,303,144,159,,
28,543,Vizianagaram,0482,581756,0000,000000,VILLAGE,Sikhavaram,Rural,68,233,111,122,15,10,5,25,10,15,172,84,88,128,73,55,105,38,67,147,69,78,8,5,3,0,0,0,4,3,1,0,0,0,4,2,2,139,64,75,0,0,0,134,60,74,1,0,1,4,4,0,87,44,43,0,0,0,83,41,42,1,0,1,3,3,0,52,20,32,0,0,0,51,19,32,0,0,0,1,1,0,86,42,44,,
28,543,Vizianagaram,0482,581757,0000,000000,VILLAGE,Rebba,Rural,50,243,112,131,29,17,12,3,1,2,232,107,125,73,44,29,170,68,102,140,66,74,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,138,65,73,2,2,0,136,63,73,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,137,65,72,2,2,0,135,63,72,0,0,0,0,0,0,103,46,57,,
28,543,Vizianagaram,0482,581758,0000,000000,VILLAGE,Vanadara,Rural,20,78,36,42,6,3,3,0,0,0,78,36,42,20,13,7,58,23,35,55,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,24,31,1,0,1,54,24,30,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,54,24,30,0,0,0,54,24,30,0,0,0,0,0,0,23,12,11,,
28,543,Vizianagaram,0482,581759,0000,000000,VILLAGE,Binnidi,Rural,68,246,105,141,35,17,18,2,0,2,233,101,132,84,49,35,162,56,106,154,71,83,106,54,52,0,0,0,100,51,49,2,0,2,4,3,1,48,17,31,0,0,0,48,17,31,0,0,0,0,0,0,46,17,29,0,0,0,46,17,29,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,92,34,58,,
28,543,Vizianagaram,0482,581760,0000,000000,VILLAGE,Gunadateelesu,Rural,118,483,226,257,64,30,34,0,0,0,475,222,253,76,60,16,407,166,241,367,176,191,341,171,170,27,23,4,312,147,165,0,0,0,2,1,1,26,5,21,0,0,0,26,5,21,0,0,0,0,0,0,19,5,14,0,0,0,19,5,14,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,116,50,66,,
28,543,Vizianagaram,0482,581761,0000,000000,VILLAGE,Ravikona,Rural,126,537,248,289,60,25,35,4,3,1,512,238,274,151,99,52,386,149,237,362,155,207,353,152,201,4,2,2,330,139,191,13,6,7,6,5,1,9,3,6,1,0,1,6,2,4,1,1,0,1,0,1,9,3,6,1,0,1,6,2,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,93,82,,
28,543,Vizianagaram,0482,581762,0000,000000,VILLAGE,Kemiseela,Rural,353,1510,752,758,141,63,78,345,158,187,1008,511,497,774,466,308,736,286,450,850,414,436,764,403,361,35,25,10,675,344,331,0,0,0,54,34,20,86,11,75,9,0,9,74,8,66,0,0,0,3,3,0,85,11,74,9,0,9,73,8,65,0,0,0,3,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,660,338,322,,
28,543,Vizianagaram,0482,581763,0000,000000,VILLAGE,Koriseela,Rural,100,365,177,188,41,19,22,57,27,30,278,131,147,172,100,72,193,77,116,240,111,129,238,110,128,152,77,75,82,30,52,0,0,0,4,3,1,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,66,59,,
28,543,Vizianagaram,0482,581764,0000,000000,VILLAGE,Alluwada,Rural,57,259,127,132,23,13,10,10,6,4,221,109,112,118,75,43,141,52,89,157,74,83,9,6,3,0,0,0,2,2,0,0,0,0,7,4,3,148,68,80,4,4,0,144,64,80,0,0,0,0,0,0,129,56,73,4,4,0,125,52,73,0,0,0,0,0,0,19,12,7,0,0,0,19,12,7,0,0,0,0,0,0,102,53,49,,
28,543,Vizianagaram,0482,581765,0000,000000,VILLAGE,Devukona,Rural,153,519,229,290,55,21,34,21,8,13,425,189,236,258,142,116,261,87,174,311,160,151,136,124,12,31,31,0,90,85,5,0,0,0,15,8,7,175,36,139,31,9,22,144,27,117,0,0,0,0,0,0,173,34,139,30,8,22,143,26,117,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,208,69,139,,
28,543,Vizianagaram,0482,581766,0000,000000,VILLAGE,Poornapadu,Rural,82,291,143,148,24,10,14,20,10,10,173,89,84,170,97,73,121,46,75,170,89,81,107,76,31,8,7,1,60,40,20,2,2,0,37,27,10,63,13,50,14,4,10,42,8,34,0,0,0,7,1,6,44,7,37,5,1,4,33,5,28,0,0,0,6,1,5,19,6,13,9,3,6,9,3,6,0,0,0,1,0,1,121,54,67,,
28,543,Vizianagaram,0482,581767,0000,000000,VILLAGE,Labasu,Rural,72,258,129,129,22,11,11,54,30,24,168,81,87,107,63,44,151,66,85,175,82,93,8,5,3,6,4,2,0,0,0,0,0,0,2,1,1,167,77,90,0,0,0,165,76,89,0,0,0,2,1,1,5,3,2,0,0,0,4,3,1,0,0,0,1,0,1,162,74,88,0,0,0,161,73,88,0,0,0,1,1,0,83,47,36,,
28,543,Vizianagaram,0482,581768,0000,000000,VILLAGE,Pujariguda,Rural,94,314,133,181,27,14,13,46,20,26,214,89,125,129,69,60,185,64,121,233,106,127,7,4,3,0,0,0,6,4,2,0,0,0,1,0,1,226,102,124,8,4,4,199,89,110,0,0,0,19,9,10,226,102,124,8,4,4,199,89,110,0,0,0,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,27,54,,
28,543,Vizianagaram,0482,581769,0000,000000,VILLAGE,Marriguda,Rural,48,164,80,84,8,4,4,0,0,0,163,80,83,78,53,25,86,27,59,137,65,72,136,64,72,66,28,38,68,35,33,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,12,,
28,543,Vizianagaram,0482,581770,0000,000000,VILLAGE,Palem,Rural,160,567,286,281,38,16,22,52,26,26,352,173,179,261,160,101,306,126,180,419,215,204,417,213,204,5,1,4,406,206,200,3,3,0,3,3,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,71,77,,
28,543,Vizianagaram,0482,581771,0000,000000,VILLAGE,Cheedipalle,Rural,45,164,79,85,23,8,15,4,1,3,51,25,26,88,52,36,76,27,49,119,62,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,62,57,8,5,3,98,51,47,1,1,0,12,5,7,119,62,57,8,5,3,98,51,47,1,1,0,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,28,,
28,543,Vizianagaram,0482,581772,0000,000000,VILLAGE,Rayapuram,Rural,98,363,177,186,32,20,12,40,23,17,174,80,94,206,108,98,157,69,88,218,113,105,145,112,33,29,29,0,101,69,32,0,0,0,15,14,1,73,1,72,3,0,3,70,1,69,0,0,0,0,0,0,73,1,72,3,0,3,70,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,64,81,,
28,543,Vizianagaram,0482,581773,0000,000000,VILLAGE,Komatlapeta,Rural,52,182,87,95,14,5,9,11,6,5,76,38,38,112,63,49,70,24,46,108,57,51,58,48,10,12,10,2,27,25,2,0,0,0,19,13,6,50,9,41,15,2,13,34,7,27,0,0,0,1,0,1,41,6,35,10,0,10,30,6,24,0,0,0,1,0,1,9,3,6,5,2,3,4,1,3,0,0,0,0,0,0,74,30,44,,
