State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,
28,545,East Godavari,0555,586535,0000,000000,VILLAGE,Busigandi,Rural,10,47,21,26,7,0,7,0,0,0,47,21,26,21,14,7,26,7,19,35,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,19,0,0,0,1,0,1,0,0,0,34,16,18,35,16,19,0,0,0,1,0,1,0,0,0,34,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,,
28,545,East Godavari,0555,586536,0000,000000,VILLAGE,Banda,Rural,140,705,322,383,113,55,58,5,3,2,700,319,381,372,193,179,333,129,204,406,199,207,405,199,206,139,93,46,263,103,160,0,0,0,3,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,123,176,,
28,545,East Godavari,0555,586537,0000,000000,VILLAGE,Gumpenagandi,Rural,38,162,82,80,26,12,14,0,0,0,162,82,80,43,24,19,119,58,61,118,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,61,57,0,0,0,0,0,0,0,0,0,118,61,57,118,61,57,0,0,0,0,0,0,0,0,0,118,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,23,,
28,545,East Godavari,0555,586538,0000,000000,VILLAGE,Gundrathi,Rural,18,62,33,29,6,1,5,0,0,0,61,33,28,20,14,6,42,19,23,45,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,24,21,0,0,0,0,0,0,0,0,0,45,24,21,45,24,21,0,0,0,0,0,0,0,0,0,45,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8,,
28,545,East Godavari,0555,586539,0000,000000,VILLAGE,Pullangi,Rural,46,233,156,77,17,9,8,0,0,0,233,156,77,189,141,48,44,15,29,110,55,55,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,107,54,53,0,0,0,38,18,20,0,0,0,69,36,33,107,54,53,0,0,0,38,18,20,0,0,0,69,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,101,22,,
28,545,East Godavari,0555,586540,0000,000000,VILLAGE,Siripanlova,Rural,10,41,22,19,6,3,3,0,0,0,41,22,19,0,0,0,41,22,19,30,16,14,30,16,14,0,0,0,30,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,,
28,545,East Godavari,0555,586541,0000,000000,VILLAGE,Chakkavada,Rural,71,287,143,144,51,28,23,0,0,0,287,143,144,101,68,33,186,75,111,177,95,82,176,95,81,0,0,0,176,95,81,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,48,62,,
28,545,East Godavari,0555,586542,0000,000000,VILLAGE,Munthamamidi,Rural,65,287,133,154,48,22,26,0,0,0,286,132,154,115,65,50,172,68,104,175,84,91,174,84,90,0,0,0,174,84,90,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,49,63,,
28,545,East Godavari,0555,586543,0000,000000,VILLAGE,Chavidikota,Rural,59,242,123,119,41,21,20,0,0,0,242,123,119,121,79,42,121,44,77,146,77,69,101,51,50,5,3,2,86,41,45,0,0,0,10,7,3,45,26,19,0,0,0,44,26,18,0,0,0,1,0,1,45,26,19,0,0,0,44,26,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,46,50,,
28,545,East Godavari,0555,586544,0000,000000,VILLAGE,Bodlanka,Rural,174,941,564,377,112,49,63,0,0,0,940,563,377,456,379,77,485,185,300,433,195,238,218,95,123,15,10,5,184,76,108,0,0,0,19,9,10,215,100,115,6,3,3,203,93,110,2,1,1,4,3,1,194,94,100,6,3,3,182,87,95,2,1,1,4,3,1,21,6,15,0,0,0,21,6,15,0,0,0,0,0,0,508,369,139,,
28,545,East Godavari,0555,586545,0000,000000,VILLAGE,Addarivalasa,Rural,52,170,94,76,23,13,10,0,0,0,170,94,76,81,61,20,89,33,56,101,52,49,99,51,48,1,1,0,96,49,47,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,69,42,27,,
28,545,East Godavari,0555,586546,0000,000000,VILLAGE,Pusiwada,Rural,41,132,63,69,22,13,9,0,0,0,127,60,67,50,33,17,82,30,52,81,41,40,78,40,38,2,1,1,76,39,37,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,22,29,,
28,545,East Godavari,0555,586547,0000,000000,VILLAGE,Muchilivada,Rural,19,79,39,40,9,4,5,0,0,0,79,39,40,25,16,9,54,23,31,43,23,20,43,23,20,0,0,0,43,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,20,,
28,545,East Godavari,0555,586548,0000,000000,VILLAGE,Akumamidikota,Rural,43,148,73,75,24,17,7,1,0,1,146,72,74,76,44,32,72,29,43,83,39,44,81,39,42,1,1,0,79,37,42,0,0,0,1,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,34,31,,
28,545,East Godavari,0555,586549,0000,000000,VILLAGE,Vakkuluru,Rural,62,224,113,111,33,14,19,0,0,0,216,109,107,103,68,35,121,45,76,143,70,73,37,27,10,0,0,0,37,27,10,0,0,0,0,0,0,106,43,63,0,0,0,106,43,63,0,0,0,0,0,0,94,39,55,0,0,0,94,39,55,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,0,0,0,0,0,0,81,43,38,,
28,545,East Godavari,0555,586550,0000,000000,VILLAGE,Elivada,Rural,45,199,84,115,46,18,28,0,0,0,199,84,115,55,37,18,144,47,97,119,54,65,66,47,19,0,0,0,66,47,19,0,0,0,0,0,0,53,7,46,0,0,0,53,7,46,0,0,0,0,0,0,49,6,43,0,0,0,49,6,43,0,0,0,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,80,30,50,,
28,545,East Godavari,0555,586551,0000,000000,VILLAGE,Nukaletivada,Rural,18,47,21,26,6,3,3,0,0,0,47,21,26,26,14,12,21,7,14,39,17,22,32,15,17,0,0,0,32,15,17,0,0,0,0,0,0,7,2,5,0,0,0,7,2,5,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,8,4,4,,
28,545,East Godavari,0555,586552,0000,000000,VILLAGE,Boduluru,Rural,80,534,97,437,24,13,11,0,0,0,525,94,431,468,75,393,66,22,44,151,70,81,122,61,61,1,0,1,106,55,51,3,1,2,12,5,7,29,9,20,1,0,1,25,8,17,2,1,1,1,0,1,12,3,9,1,0,1,10,3,7,0,0,0,1,0,1,17,6,11,0,0,0,15,5,10,2,1,1,0,0,0,383,27,356,,
28,545,East Godavari,0555,586553,0000,000000,VILLAGE,Gondivada,Rural,55,185,93,92,39,22,17,0,0,0,185,93,92,57,41,16,128,52,76,128,62,66,125,62,63,113,56,57,9,5,4,0,0,0,3,1,2,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,31,26,,
28,545,East Godavari,0555,586554,0000,000000,VILLAGE,Nellore,Rural,12,41,20,21,10,7,3,0,0,0,41,20,21,2,2,0,39,18,21,28,12,16,28,12,16,23,10,13,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,,
28,545,East Godavari,0555,586555,0000,000000,VILLAGE,Ijjaluru,Rural,9,43,21,22,13,7,6,0,0,0,43,21,22,7,3,4,36,18,18,19,7,12,18,7,11,0,0,0,18,7,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,10,,
28,545,East Godavari,0555,586556,0000,000000,VILLAGE,Madduluru,Rural,3,10,4,6,2,0,2,0,0,0,10,4,6,5,3,2,5,1,4,3,1,2,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,,
28,545,East Godavari,0555,586557,0000,000000,VILLAGE,Valamuru,Rural,23,74,35,39,19,10,9,0,0,0,72,35,37,28,18,10,46,17,29,50,24,26,40,24,16,0,0,0,40,24,16,0,0,0,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,13,,
28,545,East Godavari,0555,586558,0000,000000,VILLAGE,Vuthaluru,Rural,24,100,55,45,22,14,8,0,0,0,99,55,44,34,27,7,66,28,38,58,33,25,35,31,4,0,0,0,35,31,4,0,0,0,0,0,0,23,2,21,0,0,0,23,2,21,0,0,0,0,0,0,22,2,20,0,0,0,22,2,20,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,42,22,20,,
28,545,East Godavari,0555,586559,0000,000000,VILLAGE,Kondavada,Rural,5,26,11,15,8,1,7,0,0,0,26,11,15,5,4,1,21,7,14,14,9,5,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,,
28,545,East Godavari,0555,586560,0000,000000,VILLAGE,Pamuleru,Rural,50,178,92,86,38,19,19,0,0,0,178,92,86,67,44,23,111,48,63,115,62,53,80,60,20,0,0,0,79,59,20,0,0,0,1,1,0,35,2,33,0,0,0,34,2,32,0,0,0,1,0,1,34,2,32,0,0,0,33,2,31,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,63,30,33,,
28,545,East Godavari,0555,586561,0000,000000,VILLAGE,Goguvalasa,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,545,East Godavari,0555,586562,0000,000000,VILLAGE,Kutravada,Rural,85,360,172,188,64,34,30,0,0,0,354,169,185,178,113,65,182,59,123,239,116,123,239,116,123,0,0,0,222,104,118,0,0,0,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,56,65,,
28,545,East Godavari,0555,586563,0000,000000,VILLAGE,Kakuru,Rural,23,89,49,40,17,8,9,0,0,0,89,49,40,41,29,12,48,20,28,58,33,25,29,25,4,0,0,0,29,25,4,0,0,0,0,0,0,29,8,21,0,0,0,29,8,21,0,0,0,0,0,0,25,5,20,0,0,0,25,5,20,0,0,0,0,0,0,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0,31,16,15,,
28,545,East Godavari,0555,586564,0000,000000,VILLAGE,Arjunalova,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,545,East Godavari,0555,586565,0000,000000,VILLAGE,Bhimavaram,Rural,48,195,86,109,33,10,23,0,0,0,194,86,108,76,39,37,119,47,72,113,57,56,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,110,56,54,2,2,0,0,0,0,0,0,0,108,54,54,110,56,54,2,2,0,0,0,0,0,0,0,108,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,29,53,,
28,545,East Godavari,0555,586566,0000,000000,VILLAGE,Ivampalle,Rural,22,82,40,42,18,10,8,0,0,0,82,40,42,31,21,10,51,19,32,47,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,27,4,2,2,0,0,0,0,0,0,43,18,25,46,20,26,4,2,2,0,0,0,0,0,0,42,18,24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,35,20,15,,
28,545,East Godavari,0555,586567,0000,000000,VILLAGE,Pandirimamidikota,Rural,58,204,104,100,27,13,14,0,0,0,204,104,100,89,62,27,115,42,73,130,73,57,6,4,2,0,0,0,0,0,0,0,0,0,6,4,2,124,69,55,0,0,0,1,1,0,0,0,0,123,68,55,61,31,30,0,0,0,1,1,0,0,0,0,60,30,30,63,38,25,0,0,0,0,0,0,0,0,0,63,38,25,74,31,43,,
28,545,East Godavari,0555,586568,0000,000000,VILLAGE,Kuduru,Rural,62,226,123,103,37,23,14,0,0,0,224,122,102,96,67,29,130,56,74,160,84,76,157,83,74,0,0,0,150,77,73,0,0,0,7,6,1,3,1,2,0,0,0,2,1,1,0,0,0,1,0,1,3,1,2,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,39,27,,
28,545,East Godavari,0555,586569,0000,000000,VILLAGE,Vetukuru,Rural,147,645,238,407,72,40,32,4,3,1,634,232,402,362,111,251,283,127,156,281,164,117,11,5,6,0,0,0,1,0,1,0,0,0,10,5,5,270,159,111,3,2,1,266,156,110,0,0,0,1,1,0,190,103,87,0,0,0,189,102,87,0,0,0,1,1,0,80,56,24,3,2,1,77,54,23,0,0,0,0,0,0,364,74,290,,
28,545,East Godavari,0555,586570,0000,000000,VILLAGE,Pujaripakalu,Rural,42,147,77,70,19,11,8,0,0,0,144,76,68,71,45,26,76,32,44,66,49,17,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,64,48,16,0,0,0,62,47,15,0,0,0,2,1,1,5,4,1,0,0,0,4,3,1,0,0,0,1,1,0,59,44,15,0,0,0,58,44,14,0,0,0,1,0,1,81,28,53,,
28,545,East Godavari,0555,586571,0000,000000,VILLAGE,Madduluru,Rural,23,82,45,37,12,9,3,0,0,0,82,45,37,30,18,12,52,27,25,58,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,28,30,0,0,0,58,28,30,0,0,0,0,0,0,57,28,29,0,0,0,57,28,29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,24,17,7,,
28,545,East Godavari,0555,586572,0000,000000,VILLAGE,Maredumilli,Rural,764,3664,2255,1409,288,142,146,76,49,27,2497,1617,880,2815,1926,889,849,329,520,1256,794,462,937,660,277,18,11,7,43,30,13,46,29,17,830,590,240,319,134,185,7,2,5,106,42,64,22,2,20,184,88,96,267,110,157,7,2,5,98,40,58,19,1,18,143,67,76,52,24,28,0,0,0,8,2,6,3,1,2,41,21,20,2408,1461,947,,
28,545,East Godavari,0555,586573,0000,000000,VILLAGE,Musuru,Rural,34,130,59,71,17,4,13,0,0,0,130,59,71,71,38,33,59,21,38,73,38,35,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,72,37,35,57,28,29,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,37,35,57,28,29,15,9,6,0,0,0,0,0,0,57,21,36,,
28,545,East Godavari,0555,586574,0000,000000,VILLAGE,Gujjumamidivalasa,Rural,141,556,276,280,82,43,39,1,0,1,550,273,277,346,199,147,210,77,133,293,148,145,274,141,133,0,0,0,263,134,129,0,0,0,11,7,4,19,7,12,0,0,0,15,5,10,1,1,0,3,1,2,9,4,5,0,0,0,9,4,5,0,0,0,0,0,0,10,3,7,0,0,0,6,1,5,1,1,0,3,1,2,263,128,135,,
28,545,East Godavari,0555,586575,0000,000000,VILLAGE,Kundada,Rural,128,497,288,209,78,41,37,0,0,0,497,288,209,297,202,95,200,86,114,370,197,173,333,183,150,2,2,0,314,171,143,0,0,0,17,10,7,37,14,23,1,0,1,35,14,21,1,0,1,0,0,0,36,14,22,1,0,1,35,14,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,127,91,36,,
28,545,East Godavari,0555,586576,0000,000000,VILLAGE,Munjamamidi,Rural,18,66,36,30,10,6,4,0,0,0,66,36,30,41,24,17,25,12,13,44,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,23,2,1,1,42,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,23,2,1,1,42,20,22,0,0,0,0,0,0,22,15,7,,
28,545,East Godavari,0555,586577,0000,000000,VILLAGE,Thurumamidi,Rural,32,123,62,61,17,10,7,0,0,0,123,62,61,53,31,22,70,31,39,63,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,30,33,0,0,0,63,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,30,33,0,0,0,63,30,33,0,0,0,0,0,0,60,32,28,,
28,545,East Godavari,0555,586578,0000,000000,VILLAGE,Kadumuru,Rural,16,52,29,23,3,2,1,0,0,0,52,29,23,31,21,10,21,8,13,29,15,14,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28,14,14,0,0,0,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,14,0,0,0,28,14,14,0,0,0,0,0,0,23,14,9,,
28,545,East Godavari,0555,586579,0000,000000,VILLAGE,Thurruru,Rural,42,158,82,76,30,14,16,0,0,0,158,82,76,63,39,24,95,43,52,102,53,49,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,101,53,48,1,1,0,100,52,48,0,0,0,0,0,0,101,53,48,1,1,0,100,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,27,,
28,545,East Godavari,0555,586580,0000,000000,VILLAGE,Ramannavalasa,Rural,70,251,101,150,41,15,26,0,0,0,249,100,149,109,53,56,142,48,94,155,67,88,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,152,65,87,1,0,1,151,65,86,0,0,0,0,0,0,150,64,86,1,0,1,149,64,85,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,96,34,62,,
28,545,East Godavari,0555,586581,0000,000000,VILLAGE,Pedamallupadu,Rural,4,20,11,9,4,0,4,0,0,0,20,11,9,4,4,0,16,7,9,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,2,1,1,12,8,4,0,0,0,0,0,0,14,9,5,2,1,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,,
