State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,
28,542,Srikakulam,0444,579918,0000,000000,VILLAGE,Jirayathi Gopalapuram,Rural,119,420,215,205,35,22,13,62,33,29,226,114,112,254,150,104,166,65,101,219,114,105,218,113,105,62,34,28,134,64,70,0,0,0,22,15,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,101,100,,
28,542,Srikakulam,0444,579919,0000,000000,VILLAGE,Buruga,Rural,126,469,227,242,45,22,23,242,122,120,2,1,1,274,149,125,195,78,117,252,136,116,227,134,93,44,37,7,134,56,78,9,8,1,40,33,7,25,2,23,17,1,16,6,1,5,0,0,0,2,0,2,25,2,23,17,1,16,6,1,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,91,126,,
28,542,Srikakulam,0444,579920,0000,000000,VILLAGE,Nadukuru,Rural,950,3461,1669,1792,376,172,204,650,310,340,19,9,10,1853,1044,809,1608,625,983,1747,967,780,1037,651,386,457,265,192,228,137,91,35,26,9,317,223,94,710,316,394,69,38,31,583,250,333,44,16,28,14,12,2,507,282,225,68,37,31,383,219,164,44,16,28,12,10,2,203,34,169,1,1,0,200,31,169,0,0,0,2,2,0,1714,702,1012,,
28,542,Srikakulam,0444,579921,0000,000000,VILLAGE,Vikrampuram,Rural,306,1221,612,609,115,58,57,30,14,16,20,12,8,812,465,347,409,147,262,558,375,183,524,361,163,133,107,26,218,116,102,30,18,12,143,120,23,34,14,20,2,1,1,3,1,2,3,3,0,26,9,17,32,13,19,1,0,1,3,1,2,3,3,0,25,9,16,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,663,237,426,,
28,542,Srikakulam,0444,579922,0000,000000,VILLAGE,Nadimikella,Rural,410,1507,732,775,174,83,91,136,64,72,30,13,17,781,453,328,726,279,447,828,482,346,706,451,255,77,63,14,496,284,212,28,16,12,105,88,17,122,31,91,13,1,12,80,10,70,9,5,4,20,15,5,113,30,83,10,1,9,74,9,65,9,5,4,20,15,5,9,1,8,3,0,3,6,1,5,0,0,0,0,0,0,679,250,429,,
28,542,Srikakulam,0444,579923,0000,000000,VILLAGE,Modatikella,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,542,Srikakulam,0444,579924,0000,000000,VILLAGE,Srihari Puram,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,542,Srikakulam,0444,579925,0000,000000,VILLAGE,Chittipudivalasa,Rural,314,1173,577,596,124,56,68,622,305,317,0,0,0,646,374,272,527,203,324,706,372,334,423,240,183,66,49,17,284,138,146,0,0,0,73,53,20,283,132,151,70,39,31,179,77,102,1,1,0,33,15,18,280,132,148,70,39,31,176,77,99,1,1,0,33,15,18,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,467,205,262,,
28,542,Srikakulam,0444,579926,0000,000000,VILLAGE,Kimmi,Rural,257,1079,538,541,117,53,64,167,89,78,41,20,21,444,259,185,635,279,356,706,360,346,390,216,174,34,25,9,324,165,159,3,2,1,29,24,5,316,144,172,6,4,2,255,114,141,6,4,2,49,22,27,171,117,54,5,4,1,140,95,45,3,3,0,23,15,8,145,27,118,1,0,1,115,19,96,3,1,2,26,7,19,373,178,195,,
28,542,Srikakulam,0444,579927,0000,000000,VILLAGE,Kottugumada,Rural,307,1276,615,661,125,66,59,276,129,147,0,0,0,699,387,312,577,228,349,476,289,187,466,283,183,91,58,33,332,193,139,4,3,1,39,29,10,10,6,4,1,0,1,5,2,3,0,0,0,4,4,0,9,5,4,1,0,1,4,1,3,0,0,0,4,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,800,326,474,,
28,542,Srikakulam,0444,579928,0000,000000,VILLAGE,Veeraghattam,Rural,3586,14315,6911,7404,1427,741,686,3161,1531,1630,968,458,510,8638,4622,4016,5677,2289,3388,5929,3897,2032,4534,3162,1372,287,248,39,2037,1214,823,321,210,111,1889,1490,399,1395,735,660,19,13,6,925,440,485,90,61,29,361,221,140,1102,562,540,8,2,6,754,358,396,42,27,15,298,175,123,293,173,120,11,11,0,171,82,89,48,34,14,63,46,17,8386,3014,5372,,
28,542,Srikakulam,0444,579929,0000,000000,VILLAGE,Kumbidi Ichapuram,Rural,150,519,263,256,49,24,25,0,0,0,513,259,254,279,160,119,240,103,137,361,186,175,353,182,171,8,4,4,341,175,166,0,0,0,4,3,1,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,77,81,,
28,542,Srikakulam,0444,579930,0000,000000,VILLAGE,Mokasharajapuram,Rural,279,1138,627,511,103,58,45,143,77,66,344,224,120,595,402,193,543,225,318,560,329,231,452,297,155,161,136,25,232,122,110,1,0,1,58,39,19,108,32,76,19,12,7,78,13,65,0,0,0,11,7,4,73,21,52,11,7,4,53,9,44,0,0,0,9,5,4,35,11,24,8,5,3,25,4,21,0,0,0,2,2,0,578,298,280,,
28,542,Srikakulam,0444,579931,0000,000000,VILLAGE,Kattulakaviti,Rural,306,1192,583,609,107,52,55,210,99,111,1,0,1,632,361,271,560,222,338,642,370,272,126,104,22,50,47,3,27,19,8,1,1,0,48,37,11,516,266,250,26,16,10,445,220,225,5,4,1,40,26,14,505,261,244,25,15,10,442,219,223,3,3,0,35,24,11,11,5,6,1,1,0,3,1,2,2,1,1,5,2,3,550,213,337,,
28,542,Srikakulam,0444,579932,0000,000000,VILLAGE,Hussain Puram,Rural,508,2171,1056,1115,245,135,110,562,273,289,606,292,314,1171,630,541,1000,426,574,1093,608,485,528,382,146,10,10,0,467,333,134,8,7,1,43,32,11,565,226,339,13,11,2,459,159,300,21,11,10,72,45,27,543,222,321,12,10,2,438,156,282,21,11,10,72,45,27,22,4,18,1,1,0,21,3,18,0,0,0,0,0,0,1078,448,630,,
28,542,Srikakulam,0444,579933,0000,000000,VILLAGE,Koncha,Rural,147,500,246,254,53,22,31,119,62,57,64,29,35,289,167,122,211,79,132,283,150,133,283,150,133,26,21,5,248,121,127,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,96,121,,
28,542,Srikakulam,0444,579934,0000,000000,VILLAGE,Bodlapadu,Rural,185,794,380,414,81,39,42,275,137,138,20,8,12,446,254,192,348,126,222,435,228,207,432,227,205,1,1,0,384,195,189,2,2,0,45,29,16,3,1,2,0,0,0,1,0,1,0,0,0,2,1,1,3,1,2,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,152,207,,
28,542,Srikakulam,0444,579935,0000,000000,VILLAGE,Regulapadu,Rural,296,1123,547,576,150,76,74,245,126,119,4,2,2,539,312,227,584,235,349,585,320,265,177,132,45,88,65,23,26,13,13,20,18,2,43,36,7,408,188,220,37,23,14,240,93,147,7,4,3,124,68,56,341,161,180,37,23,14,212,83,129,7,4,3,85,51,34,67,27,40,0,0,0,28,10,18,0,0,0,39,17,22,538,227,311,,
28,542,Srikakulam,0444,579936,0000,000000,VILLAGE,V. Venkampeta,Rural,218,841,414,427,116,52,64,125,58,67,6,2,4,431,277,154,410,137,273,496,262,234,483,254,229,121,63,58,327,169,158,0,0,0,35,22,13,13,8,5,1,1,0,7,3,4,1,0,1,4,4,0,10,6,4,1,1,0,5,2,3,1,0,1,3,3,0,3,2,1,0,0,0,2,1,1,0,0,0,1,1,0,345,152,193,,
28,542,Srikakulam,0444,579937,0000,000000,VILLAGE,Chidimidari Seetharamarajupeta,Rural,40,180,85,95,21,13,8,1,1,0,30,14,16,93,57,36,87,28,59,106,52,54,106,52,54,37,20,17,65,31,34,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,33,41,,
28,542,Srikakulam,0444,579938,0000,000000,VILLAGE,Chidimi,Rural,367,1584,784,800,181,91,90,245,123,122,0,0,0,667,401,266,917,383,534,975,495,480,903,470,433,147,89,58,705,344,361,1,1,0,50,36,14,72,25,47,20,5,15,33,9,24,0,0,0,19,11,8,64,22,42,15,3,12,30,8,22,0,0,0,19,11,8,8,3,5,5,2,3,3,1,2,0,0,0,0,0,0,609,289,320,,
28,542,Srikakulam,0444,579939,0000,000000,VILLAGE,Gadagamma,Rural,270,930,477,453,111,74,37,383,205,178,0,0,0,380,231,149,550,246,304,658,326,332,262,137,125,12,8,4,241,124,117,0,0,0,9,5,4,396,189,207,9,4,5,381,181,200,0,0,0,6,4,2,396,189,207,9,4,5,381,181,200,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,151,121,,
28,542,Srikakulam,0444,579940,0000,000000,VILLAGE,Palametta Viziaramapuram,Rural,344,1380,704,676,141,76,65,111,61,50,26,12,14,631,378,253,749,326,423,820,434,386,820,434,386,10,7,3,659,332,327,8,0,8,143,95,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,270,290,,
28,542,Srikakulam,0444,579941,0000,000000,VILLAGE,Tudi,Rural,418,1456,726,730,123,62,61,374,184,190,46,24,22,841,489,352,615,237,378,802,449,353,420,323,97,223,182,41,87,54,33,16,12,4,94,75,19,382,126,256,37,21,16,333,97,236,3,2,1,9,6,3,369,120,249,37,21,16,320,91,229,3,2,1,9,6,3,13,6,7,0,0,0,13,6,7,0,0,0,0,0,0,654,277,377,,
28,542,Srikakulam,0444,579942,0000,000000,VILLAGE,Vanduva,Rural,593,2302,1153,1149,237,120,117,344,172,172,79,42,37,1213,727,486,1089,426,663,1040,694,346,941,676,265,174,158,16,624,405,219,5,5,0,138,108,30,99,18,81,11,2,9,82,13,69,1,1,0,5,2,3,90,16,74,10,2,8,74,11,63,1,1,0,5,2,3,9,2,7,1,0,1,8,2,6,0,0,0,0,0,0,1262,459,803,,
28,542,Srikakulam,0444,579943,0000,000000,VILLAGE,Adaru,Rural,261,1055,517,538,112,49,63,54,27,27,33,15,18,476,268,208,579,249,330,548,314,234,390,236,154,75,59,16,236,117,119,29,17,12,50,43,7,158,78,80,1,0,1,146,71,75,0,0,0,11,7,4,156,78,78,1,0,1,145,71,74,0,0,0,10,7,3,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,507,203,304,,
28,542,Srikakulam,0444,579944,0000,000000,VILLAGE,Deppivalasa,Rural,77,305,163,142,35,26,9,0,0,0,0,0,0,125,82,43,180,81,99,169,79,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,79,90,0,0,0,169,79,90,0,0,0,0,0,0,169,79,90,0,0,0,169,79,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,84,52,,
28,542,Srikakulam,0444,579945,0000,000000,VILLAGE,Chebiyyam Valasa,Rural,44,214,99,115,32,13,19,0,0,0,0,0,0,61,25,36,153,74,79,115,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,55,60,0,0,0,115,55,60,0,0,0,0,0,0,115,55,60,0,0,0,115,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,44,55,,
28,542,Srikakulam,0444,579946,0000,000000,VILLAGE,Bitiwada,Rural,735,2979,1492,1487,373,192,181,440,211,229,178,89,89,1243,737,506,1736,755,981,1675,897,778,988,714,274,264,228,36,540,336,204,25,18,7,159,132,27,687,183,504,62,11,51,535,118,417,12,4,8,78,50,28,622,168,454,51,10,41,498,112,386,11,4,7,62,42,20,65,15,50,11,1,10,37,6,31,1,0,1,16,8,8,1304,595,709,,
28,542,Srikakulam,0444,579947,0000,000000,VILLAGE,Tettangi,Rural,758,2853,1377,1476,275,127,148,678,324,354,116,55,61,1603,918,685,1250,459,791,1703,910,793,1417,809,608,64,50,14,1143,594,549,16,9,7,194,156,38,286,101,185,4,1,3,272,93,179,0,0,0,10,7,3,280,95,185,4,1,3,269,90,179,0,0,0,7,4,3,6,6,0,0,0,0,3,3,0,0,0,0,3,3,0,1150,467,683,,
28,542,Srikakulam,0444,579948,0000,000000,VILLAGE,Kummarigunta,Rural,256,1040,513,527,96,50,46,156,71,85,15,8,7,564,333,231,476,180,296,513,306,207,318,278,40,94,79,15,153,134,19,0,0,0,71,65,6,195,28,167,3,0,3,190,27,163,0,0,0,2,1,1,189,27,162,3,0,3,184,26,158,0,0,0,2,1,1,6,1,5,0,0,0,6,1,5,0,0,0,0,0,0,527,207,320,,
28,542,Srikakulam,0444,579949,0000,000000,VILLAGE,Panasanandivada,Rural,321,1177,580,597,128,57,71,560,282,278,11,5,6,598,354,244,579,226,353,462,299,163,460,297,163,43,39,4,352,212,140,0,0,0,65,46,19,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,281,434,,
28,542,Srikakulam,0444,579950,0000,000000,VILLAGE,Neelanagaram,Rural,412,1687,848,839,157,65,92,409,216,193,7,3,4,857,536,321,830,312,518,958,510,448,387,242,145,84,66,18,201,103,98,7,4,3,95,69,26,571,268,303,14,9,5,486,209,277,3,2,1,68,48,20,557,260,297,14,9,5,484,209,275,0,0,0,59,42,17,14,8,6,0,0,0,2,0,2,3,2,1,9,6,3,729,338,391,,
28,542,Srikakulam,0444,579951,0000,000000,VILLAGE,Talavaram,Rural,766,2978,1496,1482,311,158,153,249,120,129,1,1,0,1373,810,563,1605,686,919,1371,924,447,606,500,106,233,223,10,189,122,67,29,24,5,155,131,24,765,424,341,15,9,6,647,338,309,21,19,2,82,58,24,561,386,175,12,8,4,455,306,149,19,17,2,75,55,20,204,38,166,3,1,2,192,32,160,2,2,0,7,3,4,1607,572,1035,,
28,542,Srikakulam,0445,000000,0000,000000,CD BLOCK,Seethampeta,Total,12984,55848,27146,28702,6401,3188,3213,2059,992,1067,50747,24673,26074,24397,14329,10068,31451,12817,18634,32581,15906,16675,22509,12652,9857,4511,3051,1460,16238,8393,7845,116,66,50,1644,1142,502,10072,3254,6818,355,73,282,8829,2915,5914,74,26,48,814,240,574,8250,2647,5603,337,63,274,7284,2406,4878,51,13,38,578,165,413,1822,607,1215,18,10,8,1545,509,1036,23,13,10,236,75,161,23267,11240,12027,,
28,542,Srikakulam,0445,000000,0000,000000,CD BLOCK,Seethampeta,Rural,12984,55848,27146,28702,6401,3188,3213,2059,992,1067,50747,24673,26074,24397,14329,10068,31451,12817,18634,32581,15906,16675,22509,12652,9857,4511,3051,1460,16238,8393,7845,116,66,50,1644,1142,502,10072,3254,6818,355,73,282,8829,2915,5914,74,26,48,814,240,574,8250,2647,5603,337,63,274,7284,2406,4878,51,13,38,578,165,413,1822,607,1215,18,10,8,1545,509,1036,23,13,10,236,75,161,23267,11240,12027,,
28,542,Srikakulam,0445,000000,0000,000000,CD BLOCK,Seethampeta,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,542,Srikakulam,0445,579952,0000,000000,VILLAGE,Gudangi,Rural,241,861,397,464,152,81,71,0,0,0,857,396,461,169,115,54,692,282,410,613,278,335,570,266,304,23,15,8,544,248,296,0,0,0,3,3,0,43,12,31,0,0,0,31,7,24,0,0,0,12,5,7,20,5,15,0,0,0,17,5,12,0,0,0,3,0,3,23,7,16,0,0,0,14,2,12,0,0,0,9,5,4,248,119,129,,
28,542,Srikakulam,0445,579953,0000,000000,VILLAGE,Tumbali,Rural,304,1435,564,871,175,83,92,1,0,1,1417,558,859,598,207,391,837,357,480,802,394,408,239,181,58,11,5,6,215,169,46,1,1,0,12,6,6,563,213,350,1,1,0,560,212,348,0,0,0,2,0,2,527,204,323,1,1,0,524,203,321,0,0,0,2,0,2,36,9,27,0,0,0,36,9,27,0,0,0,0,0,0,633,170,463,,
28,542,Srikakulam,0445,579954,0000,000000,VILLAGE,Marripadu,Rural,818,3344,1675,1669,464,229,235,213,97,116,2994,1513,1481,1286,863,423,2058,812,1246,2088,977,1111,1132,651,481,281,237,44,759,353,406,7,3,4,85,58,27,956,326,630,15,12,3,599,261,338,10,1,9,332,52,280,868,290,578,12,9,3,529,236,293,9,0,9,318,45,273,88,36,52,3,3,0,70,25,45,1,1,0,14,7,7,1256,698,558,,
28,542,Srikakulam,0445,579955,0000,000000,VILLAGE,Keesaraijodu,Rural,159,591,288,303,86,49,37,0,0,0,590,288,302,163,103,60,428,185,243,459,222,237,448,214,234,0,0,0,441,211,230,0,0,0,7,3,4,11,8,3,0,0,0,1,0,1,9,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,0,1,0,1,9,7,2,1,1,0,132,66,66,,
28,542,Srikakulam,0445,579956,0000,000000,VILLAGE,Puliputti,Rural,378,1340,645,695,131,68,63,189,89,100,1114,542,572,563,332,231,777,313,464,940,454,486,555,314,241,16,15,1,523,288,235,0,0,0,16,11,5,385,140,245,0,0,0,378,136,242,1,1,0,6,3,3,378,138,240,0,0,0,372,135,237,0,0,0,6,3,3,7,2,5,0,0,0,6,1,5,1,1,0,0,0,0,400,191,209,,
28,542,Srikakulam,0445,579957,0000,000000,VILLAGE,Billumada,Rural,38,107,49,58,13,6,7,1,0,1,103,48,55,51,27,24,56,22,34,87,41,46,87,41,46,0,0,0,87,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,12,,
28,542,Srikakulam,0445,579958,0000,000000,VILLAGE,Benarai,Rural,227,985,457,528,139,75,64,1,0,1,978,455,523,177,114,63,808,343,465,703,326,377,121,117,4,1,0,1,115,113,2,0,0,0,5,4,1,582,209,373,0,0,0,582,209,373,0,0,0,0,0,0,474,164,310,0,0,0,474,164,310,0,0,0,0,0,0,108,45,63,0,0,0,108,45,63,0,0,0,0,0,0,282,131,151,,
28,542,Srikakulam,0445,579959,0000,000000,VILLAGE,Dabara,Rural,33,108,46,62,11,4,7,0,0,0,108,46,62,34,19,15,74,27,47,83,35,48,29,29,0,0,0,0,29,29,0,0,0,0,0,0,0,54,6,48,0,0,0,54,6,48,0,0,0,0,0,0,41,3,38,0,0,0,41,3,38,0,0,0,0,0,0,13,3,10,0,0,0,13,3,10,0,0,0,0,0,0,25,11,14,,
