State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,
28,548,Guntur,0708,589805,0000,000000,VILLAGE,Macherla (R),Rural,90,389,195,194,57,32,25,65,28,37,0,0,0,137,90,47,252,105,147,261,120,141,261,120,141,39,39,0,216,79,137,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,75,53,,
28,548,Guntur,0708,589806,0000,000000,VILLAGE,Amani Jammala Madaka,Rural,1194,4664,2353,2311,630,320,310,454,228,226,280,143,137,1931,1200,731,2733,1153,1580,2778,1425,1353,2733,1412,1321,653,396,257,1887,856,1031,10,8,2,183,152,31,45,13,32,1,0,1,32,7,25,0,0,0,12,6,6,41,13,28,1,0,1,30,7,23,0,0,0,10,6,4,4,0,4,0,0,0,2,0,2,0,0,0,2,0,2,1886,928,958,,
28,548,Guntur,0708,589807,0000,000000,VILLAGE,Kambhampadu,Rural,2336,8681,4434,4247,871,472,399,992,503,489,422,201,221,4288,2687,1601,4393,1747,2646,5252,2710,2542,4700,2470,2230,1516,881,635,2799,1284,1515,43,25,18,342,280,62,552,240,312,13,6,7,472,193,279,11,5,6,56,36,20,543,237,306,13,6,7,466,193,273,11,5,6,53,33,20,9,3,6,0,0,0,6,0,6,0,0,0,3,3,0,3429,1724,1705,,
28,548,Guntur,0708,589808,0000,000000,VILLAGE,Mutyalampadu,Rural,129,471,222,249,84,37,47,15,9,6,73,36,37,173,93,80,298,129,169,297,144,153,297,144,153,125,60,65,140,57,83,0,0,0,32,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,78,96,,
28,548,Guntur,0708,589809,0000,000000,VILLAGE,Rayavaram,Rural,1048,4149,2081,2068,536,276,260,542,260,282,9,6,3,2129,1261,868,2020,820,1200,2396,1248,1148,2354,1228,1126,578,323,255,1409,617,792,21,16,5,346,272,74,42,20,22,5,2,3,17,5,12,1,0,1,19,13,6,40,20,20,5,2,3,16,5,11,0,0,0,19,13,6,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1753,833,920,,
28,548,Guntur,0709,000000,0000,000000,CD BLOCK,Veldurthi,Total,12166,49054,24608,24446,6523,3434,3089,6705,3400,3305,10716,5234,5482,20000,11993,8007,29054,12615,16439,29130,14412,14718,25522,12973,12549,7067,4161,2906,16692,7590,9102,137,65,72,1626,1157,469,3608,1439,2169,190,67,123,3083,1186,1897,44,20,24,291,166,125,3266,1277,1989,171,58,113,2893,1103,1790,27,12,15,175,104,71,342,162,180,19,9,10,190,83,107,17,8,9,116,62,54,19924,10196,9728,,
28,548,Guntur,0709,000000,0000,000000,CD BLOCK,Veldurthi,Rural,12166,49054,24608,24446,6523,3434,3089,6705,3400,3305,10716,5234,5482,20000,11993,8007,29054,12615,16439,29130,14412,14718,25522,12973,12549,7067,4161,2906,16692,7590,9102,137,65,72,1626,1157,469,3608,1439,2169,190,67,123,3083,1186,1897,44,20,24,291,166,125,3266,1277,1989,171,58,113,2893,1103,1790,27,12,15,175,104,71,342,162,180,19,9,10,190,83,107,17,8,9,116,62,54,19924,10196,9728,,
28,548,Guntur,0709,000000,0000,000000,CD BLOCK,Veldurthi,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,548,Guntur,0709,589810,0000,000000,VILLAGE,Kandlakunta,Rural,1663,6906,3464,3442,991,519,472,966,503,463,2285,1095,1190,2501,1470,1031,4405,1994,2411,4146,2096,2050,3581,1891,1690,831,472,359,2622,1323,1299,6,4,2,122,92,30,565,205,360,5,1,4,525,179,346,1,0,1,34,25,9,559,202,357,5,1,4,522,178,344,1,0,1,31,23,8,6,3,3,0,0,0,3,1,2,0,0,0,3,2,1,2760,1368,1392,,
28,548,Guntur,0709,589811,0000,000000,VILLAGE,Gottipalla,Rural,1824,7208,3699,3509,1148,608,540,933,468,465,2354,1224,1130,2412,1601,811,4796,2098,2698,4405,2151,2254,4349,2127,2222,1030,519,511,3219,1556,1663,23,6,17,77,46,31,56,24,32,8,2,6,44,20,24,0,0,0,4,2,2,49,23,26,8,2,6,37,19,18,0,0,0,4,2,2,7,1,6,0,0,0,7,1,6,0,0,0,0,0,0,2803,1548,1255,,
28,548,Guntur,0709,589812,0000,000000,VILLAGE,Srigiripadu,Rural,2332,9579,4619,4960,1292,671,621,1195,574,621,2567,1126,1441,3928,2180,1748,5651,2439,3212,5524,2699,2825,3581,1830,1751,650,420,230,2688,1283,1405,20,4,16,223,123,100,1943,869,1074,88,16,72,1638,746,892,26,12,14,191,95,96,1816,806,1010,85,15,70,1623,740,883,18,8,10,90,43,47,127,63,64,3,1,2,15,6,9,8,4,4,101,52,49,4055,1920,2135,,
28,548,Guntur,0709,589813,0000,000000,VILLAGE,Gundlapadu,Rural,1426,6024,3096,2928,863,441,422,1011,538,473,43,20,23,2292,1413,879,3732,1683,2049,3509,1775,1734,3301,1742,1559,1345,915,430,1783,713,1070,26,15,11,147,99,48,208,33,175,11,5,6,195,27,168,0,0,0,2,1,1,193,26,167,9,4,5,182,21,161,0,0,0,2,1,1,15,7,8,2,1,1,13,6,7,0,0,0,0,0,0,2515,1321,1194,,
28,548,Guntur,0709,589814,0000,000000,VILLAGE,Rachamallipadu,Rural,952,3941,1950,1991,537,262,275,235,119,116,1226,616,610,1597,976,621,2344,974,1370,2392,1164,1228,2222,1084,1138,162,102,60,1722,734,988,7,3,4,331,245,86,170,80,90,0,0,0,155,70,85,0,0,0,15,10,5,55,21,34,0,0,0,44,14,30,0,0,0,11,7,4,115,59,56,0,0,0,111,56,55,0,0,0,4,3,1,1549,786,763,,
28,548,Guntur,0709,589815,0000,000000,VILLAGE,Mandadi,Rural,1045,4131,2121,2010,480,267,213,883,457,426,455,227,228,1944,1161,783,2187,960,1227,2509,1261,1248,2467,1245,1222,1010,551,459,1288,557,731,8,6,2,161,131,30,42,16,26,12,6,6,24,5,19,0,0,0,6,5,1,40,16,24,12,6,6,22,5,17,0,0,0,6,5,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1622,860,762,,
28,548,Guntur,0709,589816,0000,000000,VILLAGE,Patlaveedu,Rural,632,2390,1198,1192,261,146,115,92,41,51,381,206,175,1104,673,431,1286,525,761,1365,671,694,1049,593,456,304,216,88,682,330,352,11,7,4,52,40,12,316,78,238,11,7,4,299,70,229,4,0,4,2,1,1,311,78,233,11,7,4,295,70,225,3,0,3,2,1,1,5,0,5,0,0,0,4,0,4,1,0,1,0,0,0,1025,527,498,,
28,548,Guntur,0709,589817,0000,000000,VILLAGE,Uppalapadu,Rural,1074,4323,2179,2144,450,234,216,190,104,86,1013,522,491,2079,1260,819,2244,919,1325,2568,1260,1308,2362,1162,1200,950,533,417,1190,476,714,22,11,11,200,142,58,206,98,108,45,24,21,137,57,80,10,8,2,14,9,5,164,76,88,33,18,15,113,45,68,5,4,1,13,9,4,42,22,20,12,6,6,24,12,12,5,4,1,1,0,1,1755,919,836,,
28,548,Guntur,0709,589818,0000,000000,VILLAGE,Veldurthi,Rural,1218,4552,2282,2270,501,286,215,1200,596,604,392,198,194,2143,1259,884,2409,1023,1386,2712,1335,1377,2610,1299,1311,785,433,352,1498,618,880,14,9,5,313,239,74,102,36,66,10,6,4,66,12,54,3,0,3,23,18,5,79,29,50,8,5,3,55,11,44,0,0,0,16,13,3,23,7,16,2,1,1,11,1,10,3,0,3,7,5,2,1840,947,893,,
28,548,Guntur,0710,000000,0000,000000,CD BLOCK,Durgi,Total,12529,49059,24571,24488,6046,3148,2898,7601,3798,3803,4830,2404,2426,22788,13755,9033,26271,10816,15455,28531,14605,13926,24795,13633,11162,7112,4612,2500,14404,6352,8052,139,100,39,3140,2569,571,3736,972,2764,304,75,229,3087,700,2387,50,14,36,295,183,112,3621,927,2694,295,71,224,3012,671,2341,42,13,29,272,172,100,115,45,70,9,4,5,75,29,46,8,1,7,23,11,12,20528,9966,10562,,
28,548,Guntur,0710,000000,0000,000000,CD BLOCK,Durgi,Rural,12529,49059,24571,24488,6046,3148,2898,7601,3798,3803,4830,2404,2426,22788,13755,9033,26271,10816,15455,28531,14605,13926,24795,13633,11162,7112,4612,2500,14404,6352,8052,139,100,39,3140,2569,571,3736,972,2764,304,75,229,3087,700,2387,50,14,36,295,183,112,3621,927,2694,295,71,224,3012,671,2341,42,13,29,272,172,100,115,45,70,9,4,5,75,29,46,8,1,7,23,11,12,20528,9966,10562,,
28,548,Guntur,0710,000000,0000,000000,CD BLOCK,Durgi,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,548,Guntur,0710,589819,0000,000000,VILLAGE,Polepalle,Rural,1309,5019,2561,2458,563,302,261,606,324,282,385,194,191,2273,1395,878,2746,1166,1580,3128,1537,1591,2312,1248,1064,930,519,411,1128,526,602,8,6,2,246,197,49,816,289,527,27,13,14,774,265,509,1,1,0,14,10,4,812,287,525,27,13,14,772,264,508,1,1,0,12,9,3,4,2,2,0,0,0,2,1,1,0,0,0,2,1,1,1891,1024,867,,
28,548,Guntur,0710,589820,0000,000000,VILLAGE,Mutukuru,Rural,2315,9431,4772,4659,1243,660,583,2116,1078,1038,1859,962,897,3944,2412,1532,5487,2360,3127,5781,2876,2905,4661,2742,1919,1473,1111,362,2695,1245,1450,38,22,16,455,364,91,1120,134,986,75,20,55,929,52,877,15,3,12,101,59,42,1107,131,976,73,20,53,922,49,873,11,3,8,101,59,42,13,3,10,2,0,2,7,3,4,4,0,4,0,0,0,3650,1896,1754,,
28,548,Guntur,0710,589821,0000,000000,VILLAGE,Kolagutla,Rural,919,3556,1758,1798,445,230,215,588,280,308,411,202,209,1610,1007,603,1946,751,1195,2174,1056,1118,2079,1023,1056,524,280,244,1478,675,803,5,5,0,72,63,9,95,33,62,25,6,19,66,25,41,0,0,0,4,2,2,91,31,60,25,6,19,62,23,39,0,0,0,4,2,2,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,1382,702,680,,
28,548,Guntur,0710,589822,0000,000000,VILLAGE,Atmakur,Rural,734,2797,1416,1381,353,173,180,603,304,299,6,4,2,1214,756,458,1583,660,923,1737,872,865,1502,805,697,701,399,302,549,226,323,2,1,1,250,179,71,235,67,168,5,3,2,202,48,154,0,0,0,28,16,12,232,67,165,5,3,2,202,48,154,0,0,0,25,16,9,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,1060,544,516,,
28,548,Guntur,0710,589823,0000,000000,VILLAGE,Darivemula,Rural,404,1485,742,743,164,89,75,214,112,102,0,0,0,778,462,316,707,280,427,928,456,472,625,367,258,185,181,4,386,141,245,6,6,0,48,39,9,303,89,214,3,2,1,285,80,205,9,4,5,6,3,3,301,89,212,3,2,1,285,80,205,7,4,3,6,3,3,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,557,286,271,,
28,548,Guntur,0710,589824,0000,000000,VILLAGE,Durgi,Rural,2417,9480,4682,4798,1192,613,579,825,405,420,393,150,243,5041,2942,2099,4439,1740,2699,4853,2729,2124,4502,2599,1903,466,333,133,2730,1143,1587,51,35,16,1255,1088,167,351,130,221,9,4,5,276,80,196,14,3,11,52,43,9,339,124,215,8,3,5,270,79,191,13,2,11,48,40,8,12,6,6,1,1,0,6,1,5,1,1,0,4,3,1,4627,1953,2674,,
28,548,Guntur,0710,589825,0000,000000,VILLAGE,Dharmavaram,Rural,751,2999,1508,1491,328,170,158,834,423,411,20,10,10,1597,961,636,1402,547,855,1762,906,856,1487,857,630,563,426,137,788,315,473,3,2,1,133,114,19,275,49,226,62,14,48,190,22,168,6,0,6,17,13,4,269,47,222,62,14,48,185,20,165,6,0,6,16,13,3,6,2,4,0,0,0,5,2,3,0,0,0,1,0,1,1237,602,635,,
28,548,Guntur,0710,589826,0000,000000,VILLAGE,Obulesunipalle,Rural,1254,4940,2425,2515,615,339,276,746,357,389,1029,508,521,2236,1341,895,2704,1084,1620,3001,1443,1558,2728,1388,1340,1033,634,399,1431,563,868,5,4,1,259,187,72,273,55,218,54,5,49,192,39,153,5,3,2,22,8,14,260,54,206,51,4,47,187,39,148,4,3,1,18,8,10,13,1,12,3,1,2,5,0,5,1,0,1,4,0,4,1939,982,957,,
28,548,Guntur,0710,589827,0000,000000,VILLAGE,Adigoppula,Rural,2280,8816,4424,4392,1051,522,529,1061,511,550,381,193,188,3920,2359,1561,4896,2065,2831,4828,2564,2264,4570,2443,2127,1209,713,496,2929,1378,1551,18,17,1,414,335,79,258,121,137,44,8,36,173,89,84,0,0,0,41,24,17,200,92,108,41,6,35,127,69,58,0,0,0,32,17,15,58,29,29,3,2,1,46,20,26,0,0,0,9,7,2,3988,1860,2128,,
28,548,Guntur,0710,589828,0000,000000,VILLAGE,Nidanampadu,Rural,146,536,283,253,92,50,42,8,4,4,346,181,165,175,120,55,361,163,198,339,166,173,329,161,168,28,16,12,290,140,150,3,2,1,8,3,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,117,80,,
28,548,Guntur,0711,000000,0000,000000,CD BLOCK,Rentachintala,Total,12990,49827,25058,24769,5509,2851,2658,7518,3737,3781,4339,2352,1987,24037,14245,9792,25790,10813,14977,27250,14678,12572,24070,13461,10609,4350,3195,1155,15814,7095,8719,174,114,60,3732,3057,675,3180,1217,1963,84,38,46,2714,928,1786,36,11,25,346,240,106,2484,1005,1479,81,37,44,2055,732,1323,27,7,20,321,229,92,696,212,484,3,1,2,659,196,463,9,4,5,25,11,14,22577,10380,12197,,
28,548,Guntur,0711,000000,0000,000000,CD BLOCK,Rentachintala,Rural,12990,49827,25058,24769,5509,2851,2658,7518,3737,3781,4339,2352,1987,24037,14245,9792,25790,10813,14977,27250,14678,12572,24070,13461,10609,4350,3195,1155,15814,7095,8719,174,114,60,3732,3057,675,3180,1217,1963,84,38,46,2714,928,1786,36,11,25,346,240,106,2484,1005,1479,81,37,44,2055,732,1323,27,7,20,321,229,92,696,212,484,3,1,2,659,196,463,9,4,5,25,11,14,22577,10380,12197,,
28,548,Guntur,0711,000000,0000,000000,CD BLOCK,Rentachintala,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,548,Guntur,0711,589829,0000,000000,VILLAGE,Damarapadu,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,548,Guntur,0711,589830,0000,000000,VILLAGE,Mallavaram,Rural,521,2009,1011,998,268,131,137,201,92,109,629,335,294,675,417,258,1334,594,740,1186,585,601,1169,575,594,14,8,6,1122,543,579,10,6,4,23,18,5,17,10,7,0,0,0,7,4,3,3,1,2,7,5,2,12,8,4,0,0,0,5,3,2,0,0,0,7,5,2,5,2,3,0,0,0,2,1,1,3,1,2,0,0,0,823,426,397,,
28,548,Guntur,0711,589831,0000,000000,VILLAGE,Goli,Rural,1484,5726,2890,2836,803,406,397,401,203,198,904,459,445,2287,1400,887,3439,1490,1949,3264,1783,1481,2745,1579,1166,213,161,52,1936,928,1008,22,12,10,574,478,96,519,204,315,18,8,10,467,174,293,0,0,0,34,22,12,227,82,145,18,8,10,184,55,129,0,0,0,25,19,6,292,122,170,0,0,0,283,119,164,0,0,0,9,3,6,2462,1107,1355,,
28,548,Guntur,0711,589832,0000,000000,VILLAGE,Mittagudipadu,Rural,445,1746,872,874,213,117,96,240,123,117,9,4,5,638,402,236,1108,470,638,1112,548,564,1105,545,560,418,209,209,628,287,341,6,6,0,53,43,10,7,3,4,3,1,2,3,1,2,0,0,0,1,1,0,6,3,3,3,1,2,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,634,324,310,,
28,548,Guntur,0711,589833,0000,000000,VILLAGE,Rentachintala,Rural,4234,16523,8426,8097,1571,812,759,2790,1375,1415,1370,820,550,9165,5337,3828,7358,3089,4269,8184,4522,3662,6680,3916,2764,762,582,180,4019,1766,2253,65,46,19,1834,1522,312,1504,606,898,37,9,28,1312,527,785,22,4,18,133,66,67,1473,591,882,36,9,27,1299,520,779,18,2,16,120,60,60,31,15,16,1,0,1,13,7,6,4,2,2,13,6,7,8339,3904,4435,,
28,548,Guntur,0711,589834,0000,000000,VILLAGE,Pasarlapadu,Rural,775,3034,1531,1503,397,206,191,737,363,374,35,16,19,1360,816,544,1674,715,959,1695,916,779,1648,898,750,282,252,30,1180,493,687,24,12,12,162,141,21,47,18,29,1,1,0,25,6,19,9,4,5,12,7,5,41,15,26,0,0,0,24,6,18,7,3,4,10,6,4,6,3,3,1,1,0,1,0,1,2,1,1,2,1,1,1339,615,724,,
28,548,Guntur,0711,589835,0000,000000,VILLAGE,Tummurkota,Rural,1557,5926,2905,3021,600,300,300,987,506,481,318,161,157,2609,1557,1052,3317,1348,1969,3646,1889,1757,3118,1680,1438,742,502,240,2107,949,1158,10,6,4,259,223,36,528,209,319,12,9,3,381,73,308,0,0,0,135,127,8,184,144,40,12,9,3,37,8,29,0,0,0,135,127,8,344,65,279,0,0,0,344,65,279,0,0,0,0,0,0,2280,1016,1264,,
28,548,Guntur,0711,589836,0000,000000,VILLAGE,Paluvoi,Rural,1641,6231,3095,3136,691,354,337,757,389,368,552,289,263,3055,1804,1251,3176,1291,1885,3069,1869,1200,2719,1745,974,866,722,144,1483,712,771,5,4,1,365,307,58,350,124,226,7,4,3,339,117,222,0,0,0,4,3,1,349,124,225,6,4,2,339,117,222,0,0,0,4,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3162,1226,1936,,
28,548,Guntur,0711,589837,0000,000000,VILLAGE,Manchikallu,Rural,1009,3693,1851,1842,409,223,186,600,291,309,258,131,127,1818,1066,752,1875,785,1090,2256,1154,1102,2209,1140,1069,622,404,218,1293,524,769,20,15,5,274,197,77,47,14,33,0,0,0,38,10,28,0,0,0,9,4,5,34,10,24,0,0,0,25,6,19,0,0,0,9,4,5,13,4,9,0,0,0,13,4,9,0,0,0,0,0,0,1437,697,740,,
28,548,Guntur,0711,589838,0000,000000,VILLAGE,Rentala,Rural,1324,4939,2477,2462,557,302,255,805,395,410,264,137,127,2430,1446,984,2509,1031,1478,2838,1412,1426,2677,1383,1294,431,355,76,2046,893,1153,12,7,5,188,128,60,161,29,132,6,6,0,142,16,126,2,2,0,11,5,6,158,28,130,6,6,0,140,16,124,2,2,0,10,4,6,3,1,2,0,0,0,2,0,2,0,0,0,1,1,0,2101,1065,1036,,
