State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,
28,554,Chittoor,1035,595618,0000,000000,VILLAGE,Gopidinne,Rural,793,2955,1467,1488,244,135,109,446,224,222,411,207,204,1600,931,669,1355,536,819,1870,911,959,1838,897,941,821,401,420,874,410,464,32,16,16,111,70,41,32,14,18,13,5,8,8,5,3,0,0,0,11,4,7,29,11,18,12,4,8,6,3,3,0,0,0,11,4,7,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,1085,556,529,,
28,554,Chittoor,1035,595619,0000,000000,VILLAGE,Gangireddipalle,Rural,346,1326,670,656,186,99,87,40,23,17,462,231,231,616,364,252,710,306,404,738,379,359,556,314,242,238,143,95,214,102,112,4,3,1,100,66,34,182,65,117,9,6,3,147,46,101,0,0,0,26,13,13,80,38,42,5,5,0,53,21,32,0,0,0,22,12,10,102,27,75,4,1,3,94,25,69,0,0,0,4,1,3,588,291,297,,
28,554,Chittoor,1035,595620,0000,000000,VILLAGE,Kotlapalle,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,554,Chittoor,1035,595621,0000,000000,VILLAGE,Diguvapalem,Rural,192,737,391,346,101,58,43,12,5,7,14,5,9,345,207,138,392,184,208,466,241,225,411,213,198,53,27,26,330,176,154,18,5,13,10,5,5,55,28,27,8,5,3,37,17,20,0,0,0,10,6,4,55,28,27,8,5,3,37,17,20,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,150,121,,
28,554,Chittoor,1035,595622,0000,000000,VILLAGE,Gundlapalle,Rural,524,1998,988,1010,201,110,91,128,62,66,88,43,45,1067,652,415,931,336,595,1103,564,539,731,342,389,280,136,144,415,182,233,2,0,2,34,24,10,372,222,150,0,0,0,5,3,2,1,0,1,366,219,147,243,160,83,0,0,0,5,3,2,1,0,1,237,157,80,129,62,67,0,0,0,0,0,0,0,0,0,129,62,67,895,424,471,,
28,554,Chittoor,1035,595623,0000,000000,VILLAGE,Thamballapalle,Rural,2188,8416,4100,4316,841,443,398,442,205,237,536,256,280,5087,2849,2238,3329,1251,2078,3963,2270,1693,3175,1911,1264,1062,625,437,944,433,511,61,38,23,1108,815,293,788,359,429,45,24,21,412,179,233,23,10,13,308,146,162,738,343,395,41,24,17,400,179,221,18,6,12,279,134,145,50,16,34,4,0,4,12,0,12,5,4,1,29,12,17,4453,1830,2623,,
28,554,Chittoor,1035,595624,0000,000000,VILLAGE,Eddulavaripalle,Rural,422,1621,823,798,167,93,74,111,63,48,12,6,6,971,600,371,650,223,427,990,488,502,979,482,497,711,347,364,228,112,116,1,0,1,39,23,16,11,6,5,5,1,4,6,5,1,0,0,0,0,0,0,11,6,5,5,1,4,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,335,296,,
28,554,Chittoor,1035,595625,0000,000000,VILLAGE,Yerrasanipalle,Rural,240,814,407,407,54,24,30,4,3,1,38,18,20,531,322,209,283,85,198,466,242,224,456,239,217,260,137,123,156,70,86,7,7,0,33,25,8,10,3,7,0,0,0,8,2,6,0,0,0,2,1,1,8,2,6,0,0,0,6,1,5,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,348,165,183,,
28,554,Chittoor,1035,595626,0000,000000,VILLAGE,Panchalamarri,Rural,261,952,466,486,83,51,32,202,96,106,0,0,0,578,334,244,374,132,242,546,279,267,458,237,221,388,198,190,54,28,26,0,0,0,16,11,5,88,42,46,2,1,1,84,39,45,0,0,0,2,2,0,88,42,46,2,1,1,84,39,45,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,187,219,,
28,554,Chittoor,1035,595627,0000,000000,VILLAGE,Kosuvaripalle,Rural,1519,5911,2920,2991,561,300,261,509,256,253,114,53,61,3449,2022,1427,2462,898,1564,3482,1871,1611,2393,1470,923,1571,964,607,405,183,222,63,46,17,354,277,77,1089,401,688,354,104,250,598,222,376,30,16,14,107,59,48,875,334,541,276,79,197,498,196,302,20,11,9,81,48,33,214,67,147,78,25,53,100,26,74,10,5,5,26,11,15,2429,1049,1380,,
28,554,Chittoor,1035,595628,0000,000000,VILLAGE,Marrimakulapalle,Rural,232,817,394,423,78,42,36,15,8,7,0,0,0,525,313,212,292,81,211,542,260,282,483,247,236,336,172,164,139,69,70,0,0,0,8,6,2,59,13,46,26,5,21,33,8,25,0,0,0,0,0,0,56,12,44,26,5,21,30,7,23,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,275,134,141,,
28,554,Chittoor,1035,595629,0000,000000,VILLAGE,Kannemadugu,Rural,430,1574,789,785,135,78,57,147,75,72,21,7,14,1002,589,413,572,200,372,983,498,485,929,483,446,427,228,199,409,187,222,3,1,2,90,67,23,54,15,39,21,3,18,18,3,15,4,4,0,11,5,6,43,8,35,21,3,18,18,3,15,0,0,0,4,2,2,11,7,4,0,0,0,0,0,0,4,4,0,7,3,4,591,291,300,,
28,554,Chittoor,1035,595630,0000,000000,VILLAGE,Renimakulapalle,Rural,644,2494,1271,1223,253,135,118,308,159,149,21,7,14,1361,857,504,1133,414,719,1519,784,735,1508,779,729,965,485,480,449,223,226,28,22,6,66,49,17,11,5,6,5,1,4,5,3,2,0,0,0,1,1,0,9,3,6,4,0,4,5,3,2,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,975,487,488,,
28,554,Chittoor,1035,595631,0000,000000,VILLAGE,Kotakonda,Rural,698,2866,1406,1460,341,158,183,78,39,39,525,255,270,1451,843,608,1415,563,852,1685,838,847,1604,793,811,684,377,307,493,215,278,9,7,2,418,194,224,81,45,36,24,13,11,30,14,16,1,1,0,26,17,9,78,43,35,24,13,11,29,14,15,0,0,0,25,16,9,3,2,1,0,0,0,1,0,1,1,1,0,1,1,0,1181,568,613,,
28,554,Chittoor,1035,595632,0000,000000,VILLAGE,Kukkarajupalle,Rural,751,2977,1495,1482,326,158,168,184,93,91,25,14,11,1745,1050,695,1232,445,787,1776,927,849,1558,816,742,465,299,166,744,339,405,60,40,20,289,138,151,218,111,107,33,20,13,134,65,69,11,7,4,40,19,21,169,89,80,27,17,10,103,49,54,8,7,1,31,16,15,49,22,27,6,3,3,31,16,15,3,0,3,9,3,6,1201,568,633,,
28,554,Chittoor,1036,000000,0000,000000,CD BLOCK,Peddamandyam,Total,9121,34502,17278,17224,4310,2246,2064,2424,1207,1217,3291,1605,1686,17387,10412,6975,17115,6866,10249,19938,10342,9596,17184,9480,7704,6749,4212,2537,7806,3536,4270,366,139,227,2263,1593,670,2754,862,1892,547,185,362,1677,435,1242,147,38,109,383,204,179,2318,699,1619,497,167,330,1383,340,1043,111,28,83,327,164,163,436,163,273,50,18,32,294,95,199,36,10,26,56,40,16,14564,6936,7628,,
28,554,Chittoor,1036,000000,0000,000000,CD BLOCK,Peddamandyam,Rural,9121,34502,17278,17224,4310,2246,2064,2424,1207,1217,3291,1605,1686,17387,10412,6975,17115,6866,10249,19938,10342,9596,17184,9480,7704,6749,4212,2537,7806,3536,4270,366,139,227,2263,1593,670,2754,862,1892,547,185,362,1677,435,1242,147,38,109,383,204,179,2318,699,1619,497,167,330,1383,340,1043,111,28,83,327,164,163,436,163,273,50,18,32,294,95,199,36,10,26,56,40,16,14564,6936,7628,,
28,554,Chittoor,1036,000000,0000,000000,CD BLOCK,Peddamandyam,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,554,Chittoor,1036,595633,0000,000000,VILLAGE,Diguvapalle,Rural,187,763,375,388,132,59,73,0,0,0,343,174,169,255,174,81,508,201,307,442,219,223,310,208,102,132,80,52,166,117,49,0,0,0,12,11,1,132,11,121,4,2,2,118,8,110,0,0,0,10,1,9,117,7,110,4,2,2,104,5,99,0,0,0,9,0,9,15,4,11,0,0,0,14,3,11,0,0,0,1,1,0,321,156,165,,
28,554,Chittoor,1036,595634,0000,000000,VILLAGE,Bandrevu,Rural,788,2714,1352,1362,326,178,148,255,122,133,733,358,375,1273,785,488,1441,567,874,1820,875,945,1624,799,825,635,337,298,912,411,501,9,7,2,68,44,24,196,76,120,37,16,21,147,54,93,1,0,1,11,6,5,153,58,95,34,15,19,108,37,71,0,0,0,11,6,5,43,18,25,3,1,2,39,17,22,1,0,1,0,0,0,894,477,417,,
28,554,Chittoor,1036,595635,0000,000000,VILLAGE,Musalikunta,Rural,806,2763,1377,1386,334,176,158,144,76,68,973,466,507,1244,763,481,1519,614,905,1784,876,908,1708,864,844,951,611,340,725,233,492,2,2,0,30,18,12,76,12,64,27,2,25,41,6,35,0,0,0,8,4,4,66,10,56,25,2,23,34,5,29,0,0,0,7,3,4,10,2,8,2,0,2,7,1,6,0,0,0,1,1,0,979,501,478,,
28,554,Chittoor,1036,595636,0000,000000,VILLAGE,Papepalle,Rural,951,3750,1815,1935,451,240,211,230,120,110,47,23,24,1814,1049,765,1936,766,1170,2339,1133,1206,2008,1021,987,1067,600,467,663,315,348,140,16,124,138,90,48,331,112,219,20,18,2,143,41,102,107,22,85,61,31,30,171,69,102,19,17,2,25,10,15,83,20,63,44,22,22,160,43,117,1,1,0,118,31,87,24,2,22,17,9,8,1411,682,729,,
28,554,Chittoor,1036,595637,0000,000000,VILLAGE,Peddamandyam,Rural,2117,7960,4008,3952,979,514,465,763,388,375,84,45,39,4050,2490,1560,3910,1518,2392,4536,2309,2227,3886,2193,1693,1634,1069,565,1662,717,945,59,38,21,531,369,162,650,116,534,172,32,140,424,56,368,3,2,1,51,26,25,587,91,496,135,17,118,404,49,355,1,1,0,47,24,23,63,25,38,37,15,22,20,7,13,2,1,1,4,2,2,3424,1699,1725,,
28,554,Chittoor,1036,595638,0000,000000,VILLAGE,Kalicherla,Rural,2251,8999,4592,4407,1217,639,578,409,207,202,988,480,508,4643,2731,1912,4356,1861,2495,4764,2658,2106,3711,2193,1518,1042,692,350,1878,914,964,66,23,43,725,564,161,1053,465,588,204,97,107,624,244,380,27,11,16,198,113,85,923,402,521,200,96,104,535,211,324,19,5,14,169,90,79,130,63,67,4,1,3,89,33,56,8,6,2,29,23,6,4235,1934,2301,,
28,554,Chittoor,1036,595639,0000,000000,VILLAGE,Siddavaram,Rural,334,1149,561,588,137,61,76,72,31,41,0,0,0,590,351,239,559,210,349,656,352,304,643,345,298,392,210,182,146,60,86,11,6,5,94,69,25,13,7,6,6,3,3,3,1,2,0,0,0,4,3,1,8,3,5,5,3,2,2,0,2,0,0,0,1,0,1,5,4,1,1,0,1,1,1,0,0,0,0,3,3,0,493,209,284,,
28,554,Chittoor,1036,595640,0000,000000,VILLAGE,Sivapuram,Rural,356,1273,630,643,163,79,84,95,41,54,11,5,6,598,357,241,675,273,402,660,365,295,655,362,293,116,92,24,460,207,253,10,9,1,69,54,15,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,265,348,,
28,554,Chittoor,1036,595641,0000,000000,VILLAGE,Veligallu,Rural,1331,5131,2568,2563,571,300,271,456,222,234,112,54,58,2920,1712,1208,2211,856,1355,2937,1555,1382,2639,1495,1144,780,521,259,1194,562,632,69,38,31,596,374,222,298,60,238,72,12,60,177,25,152,9,3,6,40,20,20,288,56,232,70,12,58,171,23,148,8,2,6,39,19,20,10,4,6,2,0,2,6,2,4,1,1,0,1,1,0,2194,1013,1181,,
28,554,Chittoor,1037,000000,0000,000000,CD BLOCK,Gurramkonda,Total,10885,42772,21710,21062,4486,2371,2115,4012,1961,2051,574,270,304,25712,14924,10788,17060,6786,10274,21325,12614,8711,17985,11018,6967,7598,4759,2839,6672,3318,3354,213,144,69,3502,2797,705,3340,1596,1744,453,167,286,1976,793,1183,112,62,50,799,574,225,2842,1373,1469,374,122,252,1664,661,1003,94,54,40,710,536,174,498,223,275,79,45,34,312,132,180,18,8,10,89,38,51,21447,9096,12351,,
28,554,Chittoor,1037,000000,0000,000000,CD BLOCK,Gurramkonda,Rural,10885,42772,21710,21062,4486,2371,2115,4012,1961,2051,574,270,304,25712,14924,10788,17060,6786,10274,21325,12614,8711,17985,11018,6967,7598,4759,2839,6672,3318,3354,213,144,69,3502,2797,705,3340,1596,1744,453,167,286,1976,793,1183,112,62,50,799,574,225,2842,1373,1469,374,122,252,1664,661,1003,94,54,40,710,536,174,498,223,275,79,45,34,312,132,180,18,8,10,89,38,51,21447,9096,12351,,
