574604,Lingampalle+Rangareddy+Telangana 501502
570866,Devakkapet+Nizamabad+Telangana 503307
569303,Dhaba+Adilabad+Telangana 504295
575679,Nadigadda+Mahbubnagar+Telangana 509385
576258,Naudinne+Mahbubnagar+Telangana 509129
576536,Sharajpet+Nalgonda+Telangana 508101
578322,Gadepalle+Warangal+Telangana 506005
578931,Parnasala+Khammam+Telangana 507137
570136,Brahmeswar+Adilabad+Telangana 504103
569612,"Adegaon (Buzurg)"+Adilabad+Telangana 504307
574716,Manmarri+Rangareddy+Telangana 509410
573004,Allipur+Medak+Telangana 502310
574532,Thimmaipalle+Rangareddy+Telangana 501144
574886,"Nazdik Singaram"+Rangareddy+Telangana 501509
578351,Machapur+Warangal+Telangana 506330
570984,Khajapur+Nizamabad+Telangana 503185
576018,Mummallapalle+Mahbubnagar+Telangana 509381
570912,Gutpa+Nizamabad+Telangana 503213
571237,Gannaram+Nizamabad+Telangana 503164
574264,Sajjanpalle+Rangareddy+Telangana 501504
578791,Ankannagudem(Z)+Khammam+Telangana 507136
576836,"Swamulavari Lingotam"+Nalgonda+Telangana 508252
573620,Ahmadipur+Medak+Telangana 502278
579236,Somulagudem+Khammam+Telangana 507135
37,579640+541+Telangana 5
576626,"Patharla Pahad"+Nalgonda+Telangana 508221
579890,Jamalapuram+Khammam+Telangana 507201
571092,Bijjalwadi+Nizamabad+Telangana 503305
577538,Janapahad+Nalgonda+Telangana 508218
574715,Shabad+Rangareddy+Telangana 509217
576520,Masaipet+Nalgonda+Telangana 508115
577032,Nagulapahad+Nalgonda+Telangana 508213
574835,Narrepalle+Rangareddy+Telangana 501508
571708,Beersani+Karimnagar+Telangana 505526
569410,Katepalle+Adilabad+Telangana 504299
575527,Laxmipalle+Mahbubnagar+Telangana 509380
578261,Chowdur+Warangal+Telangana 506303
573470,Raipahad+Medak+Telangana 502293
575862,Chinthareddipalle+Mahbubnagar+Telangana 509130
578150,Tharalapalle+Warangal+Telangana 506003
572080,Thimmapur+Karimnagar+Telangana 505455
571440,Achampet+Nizamabad+Telangana 503302
570181,Ekgaon+Adilabad+Telangana 504103
570688,Boregaon+Nizamabad+Telangana 503235
570555,Rampur+Adilabad+Telangana 504201
571446,Advilingal+Nizamabad+Telangana 503122
573515,Nadlapur+Medak+Telangana 502270
573953,Edulanagulapalle+Medak+Telangana 502300
573186,Variguntham+Medak+Telangana 502381
574083,Bandamadharam+Rangareddy+Telangana 500043
575439,Abhangapatnam+Mahbubnagar+Telangana 509371
573628,Dharmareddipalle+Medak+Telangana 502278
573016,Mandapalle+Medak+Telangana 502267
578926,Gandigudem+Khammam+Telangana 507116
579300,Chigurumamidi+Khammam+Telangana 507135
579509,Mulkalapalle+Khammam+Telangana 507115
576477,Srinivasapur+Nalgonda+Telangana 508116
578262,Kolkonda+Warangal+Telangana 506303
569213,Ademeyon+Adilabad+Telangana 504329
573327,Mungi+Medak+Telangana 502251
576174,Pangal+Mahbubnagar+Telangana 509120
574011,Kesaram+Rangareddy+Telangana 501202
569325,Khamana+Adilabad+Telangana 504295
576621,Bhikumalla+Nalgonda+Telangana 508221
576709,Koratikal+Nalgonda+Telangana 508111
572166,Sangula+Karimnagar+Telangana 505307
579002,Gurralabayalu+Khammam+Telangana 507112
573676,Mylaram+Medak+Telangana 502279
570481,Rebbenpalle+Adilabad+Telangana 504206
572456,Oblapur(PK)+Karimnagar+Telangana 505405
570100,Ranapur+Adilabad+Telangana 504110
573484,Kodur+Medak+Telangana 502293
577347,Kalwapalle+Nalgonda+Telangana 508257
577792,Kalvapalle+Warangal+Telangana 506356
574477,Manthatti+Rangareddy+Telangana 501141
577717,Mupparam+Warangal+Telangana 506142
578682,"Tekulagudem Chalk-II"+Khammam+Telangana 507136
579728,"Cheruvu Madharam"+Khammam+Telangana 507160
575367,Nekkonda+Mahbubnagar+Telangana 509306
573406,Kappad+Medak+Telangana 502257
574043,Fathepur+Rangareddy+Telangana 501203
575474,Pothapalle+Mahbubnagar+Telangana 509205
571689,Arepalle+Karimnagar+Telangana 505425
579577,Bhavannapalem+Khammam+Telangana 507316
579598,Kesupalle+Khammam+Telangana 507168
571655,Bhoopathipur+Karimnagar+Telangana 505460
571666,Kammunur+Karimnagar+Telangana 505454
572028,Katkanpalle+Karimnagar+Telangana 505416
577481,Dilawarpur+Nalgonda+Telangana 508355
579544,Lachapuram+Khammam+Telangana 507306
579691,Venkatapuram+Khammam+Telangana 507158
573022,Sikandlapur+Medak+Telangana 502267
570357,Akkapur+Adilabad+Telangana 504106
574025,Yavapur+Rangareddy+Telangana 501111
579643,Perikasingaram+Khammam+Telangana 507159
574417,Indole+Rangareddy+Telangana 501106
569676,Sangvi+Adilabad+Telangana 504304
577077,"Cheruvu Palle"+Nalgonda+Telangana 508374
574717,Kakloor+Rangareddy+Telangana 509217
572492,Cherlapur+Karimnagar+Telangana 505473
572513,Devakkapalle+Karimnagar+Telangana 505530
575050,Peddapur+Mahbubnagar+Telangana 509371
576141,Vedukaraopalle+Mahbubnagar+Telangana 509401
574253,Mothukupalle+Rangareddy+Telangana 501504
576588,Ramachandrapuram+Nalgonda+Telangana 508280
577566,Yerraram+Nalgonda+Telangana 508238
579331,Ramachandrapuram+Khammam+Telangana 507114
569333,Samela+Adilabad+Telangana 504295
577483,Kesawapur+Nalgonda+Telangana 508207
577753,Paidipalle+Warangal+Telangana 506164
570749,Mallaram+Nizamabad+Telangana 503212
574699,Tadlapalle+Rangareddy+Telangana 509217
573726,Konthanpalle+Medak+Telangana 502335
579733,Kodumuru+Khammam+Telangana 507208
569937,Chittapur+Adilabad+Telangana 504251
573869,Irigipalle+Medak+Telangana 502294
575220,Nandigam+Mahbubnagar+Telangana 509228
575300,Irwin+Mahbubnagar+Telangana 509327
574593,Mohammadabad+Rangareddy+Telangana 152732
577470,"Anjana Palle"+Nalgonda+Telangana 508207
569618,Malyal+Adilabad+Telangana 504307
575988,Veeraraghavapur+Mahbubnagar+Telangana 509131
322,802918+537+Telangana 10
578361,Madannapet+Warangal+Telangana 506132
571082,Dhannoor+Nizamabad+Telangana 503309
578101,Rudragudem+Warangal+Telangana 506349
569336,Komatiguda+Adilabad+Telangana 504293
575218,Theegapur+Mahbubnagar+Telangana 509325
19,579474+541+Telangana 5
571539,Santaipet+Nizamabad+Telangana 503110
570355,"Ratnapur Kondli"+Adilabad+Telangana 504106
569864,Kammarpalle+Adilabad+Telangana 504273
569103,"Karoni (K)"+Adilabad+Telangana 504309
573740,Gangaipalle+Medak+Telangana 502334
573902,Kankunta+Medak+Telangana 502313
574130,Ponnal+Rangareddy+Telangana 500078
575057,Shaikpalle+Mahbubnagar+Telangana 509334
577181,Humanthulapalle+Nalgonda+Telangana 508250
574030,"Gubbad Fathepur"+Rangareddy+Telangana 501203
576971,"Duraj Palle"+Nalgonda+Telangana 508213
572130,Masaipeta+Karimnagar+Telangana 505325
571062,Dongli+Nizamabad+Telangana 503309
575771,Thirumalaipalle+Mahbubnagar+Telangana 509380
577429,Yellapuram+Nalgonda+Telangana 508377
579793,Vennavalle+Khammam+Telangana 507209
573405,Tummanpalle+Medak+Telangana 502246
577199,Cherkupalle+Nalgonda+Telangana 508258
579398,"Challa Samudram"+Khammam+Telangana 507123
576825,Tupranpet+Nalgonda+Telangana 508252
574510,Adhalipur+Rangareddy+Telangana 501144
569511,Tumpalle+Adilabad+Telangana 504293
575252,Ravichedu+Mahbubnagar+Telangana 509408
572312,Chamanpalle+Karimnagar+Telangana 505186
570721,Mokanpalle+Nizamabad+Telangana 503245
572114,Kallur+Karimnagar+Telangana 505326
573222,Mupparam+Medak+Telangana 502302
575138,Vanampalle+Mahbubnagar+Telangana 509207
572791,Allapur+Medak+Telangana 502286
576038,Jagathpalle+Mahbubnagar+Telangana 509103
574274,Nazeebnagar+Rangareddy+Telangana 517020
568999,Borenur+Adilabad+Telangana 504002
577501,Narsimhulaguda+Nalgonda+Telangana 508207
570810,Gumeriyal+Nizamabad+Telangana 503308
575162,Chennareddiguda+Mahbubnagar+Telangana 509207
571846,Pothulvai+Karimnagar+Telangana 505503
573888,Makthaalloor+Medak+Telangana 502285
578167,Venkatapuram+Warangal+Telangana 506003
578258,Singarajpalle+Warangal+Telangana 506303
569585,Gangamapet+Adilabad+Telangana 504311
569722,Venkatapur+Adilabad+Telangana 504323
573956,"""Ramachandrapuram (BHEL) Township (CT)"""+Medak+Telangana 533255
518004,100+Kallur+Telangana  KALLUR       """
571250,Gouraram+Nizamabad+Telangana 503164
577075,Rajupeta+Nalgonda+Telangana 508247
577066,Khajiramaram+Nalgonda+Telangana 508001
579131,Gommugudem+Khammam+Telangana 507121
570526,Mallampet+Adilabad+Telangana 504214
577178,Tirumalapur+Nalgonda+Telangana 508250
577040,Agamothkur+Nalgonda+Telangana 508374
576973,"Tuljarao Pet"+Nalgonda+Telangana 508213
577480,"Kalle Palle"+Nalgonda+Telangana 508355
578696,"Korakal (Z)"+Khammam+Telangana 507136
579086,"Bhadrachalam (CT)"+Khammam+Telangana 507111
575493,Pulmamidi+Mahbubnagar+Telangana 509210
571541,Kondapur+Nizamabad+Telangana 503110
570742,Shahpur+Nizamabad+Telangana 503212
572761,"Nadigadda Hukrana"+Medak+Telangana 502286
575878,Tekulpalle+Mahbubnagar+Telangana 519353
578607,Agapet+Warangal+Telangana 506324
577045,Bommakal+Nalgonda+Telangana 508374
569211,Rupapur+Adilabad+Telangana 504329
578326,Gavicherla+Warangal+Telangana 506310
575285,Akuthotapalle+Mahbubnagar+Telangana 509321
574291,Gollapalle+Rangareddy+Telangana 501503
571249,Dharpalle+Nizamabad+Telangana 503165
578095,Shanigaram+Warangal+Telangana 506349
576706,"Singaram (Patti) Chande Palle"+Nalgonda+Telangana 508111
569329,Ghatjangaon+Adilabad+Telangana 504295
569727,Buddikonda+Adilabad+Telangana 504323
570801,Vempalle+Nizamabad+Telangana 503219
576309,Peddadinne+Mahbubnagar+Telangana 509128
578836,Uppaka+Khammam+Telangana 507117
176,572503+534+Telangana 5
573945,"Chitkul (CT)"+Medak+Telangana 502307
569731,Surdapur+Adilabad+Telangana 504323
570198,Watoli+Adilabad+Telangana 504109
569966,Kasipet+Adilabad+Telangana 504272
574997,Mogalamadka+Mahbubnagar+Telangana 509336
576694,Dattappaguda+Nalgonda+Telangana 508277
569787,Rebbana+Adilabad+Telangana 504292
570452,Khanapur+Adilabad+Telangana 506132
572160,Chandurthi+Karimnagar+Telangana 505403
578077,Taharapur+Warangal+Telangana 506319
576491,"Mulakala Palle"+Nalgonda+Telangana 508116
572820,Kalher+Medak+Telangana 502371
571817,Chinnaodela+Karimnagar+Telangana 505184
569243,Khairdatwa+Adilabad+Telangana 504311
575804,Komireddipalle+Mahbubnagar+Telangana 509382
577859,Narasapuram+Warangal+Telangana 506343
569110,Sahej+Adilabad+Telangana 504002
569260,Karanjiwada+Adilabad+Telangana 504293
570914,Chinnapur+Nizamabad+Telangana 503003
572673,Ratnagiri+Karimnagar+Telangana 505497
575821,Waddemanu+Mahbubnagar+Telangana 509409
576808,"Ramalingam Palle"+Nalgonda+Telangana 508284
569008,Wanwat+Adilabad+Telangana 504001
579146,Narakonda+Khammam+Telangana 507129
579755,Ammapalem+Khammam+Telangana 507305
573984,Sirpura+Rangareddy+Telangana 501202
574895,Nallavelly+Rangareddy+Telangana 501509
572373,"Kondapuram (PR)"+Karimnagar+Telangana 505301
578913,Puligundala+Khammam+Telangana 507140
579580,Yerughatla+Khammam+Telangana 507302
574851,Kappapahad+Rangareddy+Telangana 501506
575251,Makthamadharam+Mahbubnagar+Telangana 509121
570719,Kamalapur+Nizamabad+Telangana 503245
576915,Ramachandrapuram+Nalgonda+Telangana 508205
572627,Kesavapur+Karimnagar+Telangana 505466
570227,"Jewla (Buzurg)"+Adilabad+Telangana 504102
569765,"Kohinur (Khurd)"+Adilabad+Telangana 504313
576260,"Kaloor Timmanadoddi"+Mahbubnagar+Telangana 509129
569042,"Tarada (Buzurg)"+Adilabad+Telangana 504309
572846,Jukal+Medak+Telangana 502271
573067,Thukkapur+Medak+Telangana 502372
62,572081+534+Telangana 10
575435,Perkiweedu+Mahbubnagar+Telangana 509204
573690,Shakaram+Medak+Telangana 502279
575603,Thirumalgiri+Mahbubnagar+Telangana 509324
573073,Pallepahad+Medak+Telangana 502301
575881,Gurlapalle+Mahbubnagar+Telangana 509208
576593,Laxmapur+Nalgonda+Telangana 508279
576637,Atmakur+Nalgonda+Telangana 508212
574947,Chandravancha+Mahbubnagar+Telangana 509339
577020,"Barakatha Guda"+Nalgonda+Telangana 508233
570529,Pangadisomaram+Adilabad+Telangana 504214
569946,Narsapur+Adilabad+Telangana 504220
571922,Yedlapalle+Karimnagar+Telangana 505503
576243,Bijjawaram+Mahbubnagar+Telangana 509132
576335,Gaddabaswapuram+Mahbubnagar+Telangana 509104
572211,Islampur+Karimnagar+Telangana 505445
571736,Kukkalagudur+Karimnagar+Telangana 505001
577425,Alwala+Nalgonda+Telangana 508377
578917,Samathsingaram+Khammam+Telangana 507117
578993,Bandarugudem+Khammam+Telangana 507112
573360,Ippepalle+Medak+Telangana 502221
577612,Kistampet+Warangal+Telangana 506355
573146,Reddipalle+Medak+Telangana 502255
578961,Manguvai+Khammam+Telangana 507137
579348,Gumpanapalle+Khammam+Telangana 507114
570799,Renjarla+Nizamabad+Telangana 503218
575777,Ghanpur+Mahbubnagar+Telangana 509380
579899,Pallevada+Khammam+Telangana 507302
572887,Chitriyal+Medak+Telangana 502331
576829,"Devalamma Nagaram"+Nalgonda+Telangana 508252
570175,Chintalabori+Adilabad+Telangana 504103
575290,Chennampalle+Mahbubnagar+Telangana 509321
579877,Kacharam+Khammam+Telangana 507201
579687,Katkur+Khammam+Telangana 507170
575246,Thommidirekula+Mahbubnagar+Telangana 509408
569403,Gudem+Adilabad+Telangana 504299
573184,Thukkapur+Medak+Telangana 502381
578468,Bollepalle+Warangal+Telangana 506134
577711,Velair+Warangal+Telangana 506142
570159,Wai+Adilabad+Telangana 504103
577031,Dosapahad+Nalgonda+Telangana 508213
577805,Pangidipalle+Warangal+Telangana 506356
572691,Suraram+Karimnagar+Telangana 505476
572734,Yesgi+Medak+Telangana 502286
570240,Chinchala+Adilabad+Telangana 504102
572935,Ramayampet+Medak+Telangana 502101
577398,Thungathurthy+Nalgonda+Telangana 508266
568964,"Palodi (Ramnagar)"+Adilabad+Telangana 504312
571053,Limboor+Nizamabad+Telangana 503309
575796,Gajulapeta+Mahbubnagar+Telangana 509382
570871,Kuknur+Nizamabad+Telangana 503311
570671,Raipet+Adilabad+Telangana 504201
579145,Mallampeta+Khammam+Telangana 507129
575973,Khanapur+Mahbubnagar+Telangana 509131
573862,Gollapalle+Medak+Telangana 502295
571466,Rudraram+Nizamabad+Telangana 503122
575926,Muraharidoddi+Mahbubnagar+Telangana 509352
577054,Settipalem+Nalgonda+Telangana 508217
576845,Bogaram+Nalgonda+Telangana 508113
569392,Gangapur+Adilabad+Telangana 504299
575953,Erlabanda+Mahbubnagar+Telangana 509125
575938,Gajarandoddi+Mahbubnagar+Telangana 509352
576163,Yetham+Mahbubnagar+Telangana 509102
578655,Gundrathimadugu+Warangal+Telangana 506101
572448,Bonala+Karimnagar+Telangana 505301
577116,"Rathi Palle"+Nalgonda+Telangana 508244
576246,D.Amaravai+Mahbubnagar+Telangana 509132
571678,Sarangapur+Karimnagar+Telangana 505454
578422,Peddayellapur+Warangal+Telangana 506135
578718,"Nagaram (G)"+Khammam+Telangana 507136
577087,Kanchanpalle+Nalgonda+Telangana 508001
802904,"Nizamabad (M Corp.)"+Nizamabad+Telangana 503001
578246,Kundaram+Warangal+Telangana 506303
572488,Gundaram(P.S.)+Karimnagar+Telangana 505528
575882,Thirumalapur+Mahbubnagar+Telangana 509208
574622,Kanmankalva+Rangareddy+Telangana 509335
572628,Mallampalle+Karimnagar+Telangana 505466
579703,Banapuram+Khammam+Telangana 507169
570122,Turati+Adilabad+Telangana 504104
569351,Bhupalapatnam+Adilabad+Telangana 504299
575912,Bhairampalle+Mahbubnagar+Telangana 509208
577337,Koppole+Nalgonda+Telangana 508256
575663,Penmilla+Mahbubnagar+Telangana 509376
577874,Gurrevula+Warangal+Telangana 506165
578947,Paidakulamadugu+Khammam+Telangana 507137
570853,Bejjora+Nizamabad+Telangana 503307
577467,Babasahebpet+Nalgonda+Telangana 508207
570141,Shivani+Adilabad+Telangana 504103
579217,Sirasanapalle+Khammam+Telangana 507126
579688,Edavalli+Khammam+Telangana 507170
569506,Kommuguda+Adilabad+Telangana 504293
572031,Abbapuram+Karimnagar+Telangana 505415
575871,Kachwar+Mahbubnagar+Telangana 509353
576870,Chinakaparthy+Nalgonda+Telangana 508114
578000,"Pocha Palle"+Warangal+Telangana 506347
576526,Ramojipet+Nalgonda+Telangana 508286
569651,Rampur+Adilabad+Telangana 504304
570251,Ganora+Adilabad+Telangana 504101
571741,Murmoor+Karimnagar+Telangana 505514
578585,V.S.Lakshmipur+Warangal+Telangana 506104
578082,"Singaram (Dongala)"+Warangal+Telangana 506349
575580,Marchal+Mahbubnagar+Telangana 509320
573832,Konapur+Medak+Telangana 502291
579321,Damaracharla+Khammam+Telangana 507114
577784,Mulkalapalle+Warangal+Telangana 506366
574872,"""Bodakonda  @  Penikarla Thanda"""+Rangareddy+Telangana 501508
569277,Sakada+Adilabad+Telangana 504293
570770,Manthani+Nizamabad+Telangana 503224
574887,Kurmidda+Rangareddy+Telangana 501509
575838,Eklaspur+Mahbubnagar+Telangana 509351
576503,Pamukunta+Nalgonda+Telangana 508105
577161,"Bhatla Palle"+Nalgonda+Telangana 508245
571754,"Palakurthy (CT)"+Karimnagar+Telangana 505187
574924,Salimdapur+Mahbubnagar+Telangana 509338
574063,Donthanpalle+Rangareddy+Telangana 501203
576613,"Venke Palle"+Nalgonda+Telangana 508221
570374,Narsapur+Adilabad+Telangana 504106
576041,Rajanagar+Mahbubnagar+Telangana 509103
579121,Kachavaram+Khammam+Telangana 507134
574926,Burhanpur+Mahbubnagar+Telangana 509338
573202,Yellupet+Medak+Telangana 502302
569698,Pippaladhari+Adilabad+Telangana 504304
575794,Vemula+Mahbubnagar+Telangana 509380
577648,Mansanpalle+Warangal+Telangana 506223
570949,Badsi+Nizamabad+Telangana 503230
578277,Gantlakunta+Warangal+Telangana 506318
571826,Dharmasagar+Karimnagar+Telangana 505503
578360,Muthojipet+Warangal+Telangana 506132
575984,Arepalle+Mahbubnagar+Telangana 509131
573171,Gavalpalle+Medak+Telangana 502248
576305,Sasnool+Mahbubnagar+Telangana 509129
578081,Hussainpalle+Warangal+Telangana 506319
569149,Kamalapur+Adilabad+Telangana 504308
579878,Mamunuru+Khammam+Telangana 507202
572725,Sidhangarga+Medak+Telangana 502286
572474,Galipalle+Karimnagar+Telangana 505530
570225,Nandgam+Adilabad+Telangana 504102
573363,"Hothi [B]"+Medak+Telangana 202220
574123,Mandaipalle+Rangareddy+Telangana 500078
572406,Korutlapet+Karimnagar+Telangana 505305
573134,Rukmapur+Medak+Telangana 502247
578408,Kothapalle+Warangal+Telangana 506135
169,802918+537+Telangana 5
572263,Chinnabonkur+Karimnagar+Telangana 505185
579059,Gogubaka+Khammam+Telangana 507129
576876,Wattimarthy+Nalgonda+Telangana 508254
576159,Kadirepadu+Mahbubnagar+Telangana 509206
577576,Lingagiri+Nalgonda+Telangana 508204
575426,Jamalpur+Mahbubnagar+Telangana 509371
575710,Parvathayapalle+Mahbubnagar+Telangana 509215
579772,Nuthankal+Khammam+Telangana 507167
571762,Mustial+Karimnagar+Telangana 505209
579525,Anantharam+Khammam+Telangana 507301
571772,Kalwacherla+Karimnagar+Telangana 505122
575292,Polepalle+Mahbubnagar+Telangana 509360
572005,Telukunta+Karimnagar+Telangana 505525
575386,Venkatapur+Mahbubnagar+Telangana 509002
570150,Sangvi+Adilabad+Telangana 504103
576780,Mahadevpur+Nalgonda+Telangana 508126
577299,Bangarigadda+Nalgonda+Telangana 508255
579139,Srirampuram+Khammam+Telangana 507121
569578,Luxettipet+Adilabad+Telangana 504311
571499,Banapur+Nizamabad+Telangana 503124
579358,Pandurangapuram+Khammam+Telangana 507115
576929,"Gorenkal Palle"+Nalgonda+Telangana 508211
573062,Muddapur+Medak+Telangana 502301
576530,Vartoor+Nalgonda+Telangana 508286
572936,Komatipalle+Medak+Telangana 502101
576297,Kesavapuram+Mahbubnagar+Telangana 509127
579482,Gundepudi+Khammam+Telangana 507166
507167,187+Tallada+Telangana MITTAPALLI   """
569177,Yamaikunta+Adilabad+Telangana 504346
575738,Auraspalle+Mahbubnagar+Telangana 509209
569823,Venkatapur+Adilabad+Telangana 504219
573580,Koppulapalle+Medak+Telangana 502335
573031,Konaipalle+Medak+Telangana 502375
574722,Kaveliguda+Rangareddy+Telangana 501218
576541,Ikkurthi+Nalgonda+Telangana 508286
577922,Gogubelle+Warangal+Telangana 506165
579256,Chinnamattapalle+Khammam+Telangana 507135
572393,Veernapalle+Karimnagar+Telangana 505305
572256,Neerukulla+Karimnagar+Telangana 505185
573549,Rahimguda+Medak+Telangana 502314
574028,Yellakonda+Rangareddy+Telangana 501203
575540,Ippalpalle+Mahbubnagar+Telangana 509382
575774,Venkatampalle+Mahbubnagar+Telangana 509380
577095,Gundlapalle+Nalgonda+Telangana 508248
577422,Anumula+Nalgonda+Telangana 508377
569492,Rajura+Adilabad+Telangana 504293
570728,Ummeda+Nizamabad+Telangana 503212
572806,Pipri+Medak+Telangana 502286
570185,Manjri+Adilabad+Telangana 504103
576918,Palem+Nalgonda+Telangana 508211
571288,"Ghanpur (R)"+Nizamabad+Telangana 503144
572187,Laxmipur+Karimnagar+Telangana 505532
577195,Yerraram+Nalgonda+Telangana 508258
579055,Nallakunta+Khammam+Telangana 507134
570305,Kurli+Adilabad+Telangana 504104
569841,Muthapur+Adilabad+Telangana 504219
572800,Jukal+Medak+Telangana 502286
573125,Kothapalle+Medak+Telangana 502278
579763,Pedamunagala+Khammam+Telangana 507165
579537,Aswaraopeta+Khammam+Telangana 507301
572565,Kachapur+Karimnagar+Telangana 505470
572715,Turkwadgaon+Medak+Telangana 502286
572550,Jammikunta+Karimnagar+Telangana 505122
575924,Hindupur+Mahbubnagar+Telangana 509352
570068,Bellal+Adilabad+Telangana 504202
576975,Gumpula+Nalgonda+Telangana 508213
577094,Donakal+Nalgonda+Telangana 508001
574704,Maddur+Rangareddy+Telangana 501504
571133,Kandarpalle+Nizamabad+Telangana 503306
575321,Veldanda+Mahbubnagar+Telangana 509360
574252,"Chinna Mangalaram"+Rangareddy+Telangana 501504
572980,Seetharampalle+Medak+Telangana 502107
577508,"Chintha Palle"+Nalgonda+Telangana 508207
576076,Chennaram+Mahbubnagar+Telangana 509206
577684,Malakpet+Warangal+Telangana 506244
577735,Devannapet+Warangal+Telangana 506370
577148,Anthampet+Nalgonda+Telangana 508245
571519,Karadpalle+Nizamabad+Telangana 503120
577728,Malakpalle+Warangal+Telangana 506003
578527,Kommanapalle+Warangal+Telangana 506163
569756,Seetagondi+Adilabad+Telangana 504313
570893,Sikindrapur+Nizamabad+Telangana 503175
573501,Ramsanpalle+Medak+Telangana 502270
577556,Paleannaram+Nalgonda+Telangana 508238
572247,Rukmapur+Karimnagar+Telangana 505415
572431,Aunoor+Karimnagar+Telangana 505404
573788,Koniyal+Medak+Telangana 502296
576993,"Thummala Palle"+Nalgonda+Telangana 508212
577656,Ramachandrapur+Warangal+Telangana 506221
576047,Chimanguntapalle+Mahbubnagar+Telangana 509103
573735,Thimmapur+Medak+Telangana 502313
573001,Gurralagondi+Medak+Telangana 502276
